grid_id,viirs_2014,viirs_2015,viirs_2016,viirs_2017,viirs_2018,viirs_2019,viirs_2020,viirs_2021,viirs_2022,viirs_2023,viirs_2024,viirs_2025
G003868,0.599959367869702,0.5827213271045755,0.5697012015544207,0.826575732732241,0.7434261362988688,0.8445759448593695,0.7981999778466239,0.8481809329845912,0.8866181143705121,0.9731962884333984,1.128482071479513,0.9714503448709274
G003869,0.37158950603263025,0.3473469600817168,0.3816972329235288,0.6268229547808428,0.5045295982959962,0.5694602055196474,0.5888669822219548,0.628924104072807,0.6246898735632506,0.7278494223480112,0.8945388118835961,0.7426326400493997
G003870,0.22114728968095992,0.1702318181418388,0.22055435522423733,0.36882720892056603,0.30721792655620606,0.35335484419600455,0.4144561143048041,0.4651997311145155,0.4417428721324884,0.5452931413872053,0.5989067132054529,0.5212168039693593
G003871,0.21216623059811848,0.15875295159519598,0.16403300099756163,0.36654146800262744,0.32322701664537107,0.34418755589509087,0.40934857128292407,0.45929018990480097,0.45006268278072015,0.5471841260834783,0.5660693265695488,0.5255205189715796
G003872,0.2045031267281479,0.1591263250021984,0.1783667790612816,0.3789470318188358,0.3320507627189336,0.3703496758345306,0.4156950555939591,0.47472345220216267,0.4657632739758423,0.5605088514564311,0.5937788877251577,0.5378017576746533
G003873,0.20969656702781655,0.16376663819120135,0.2044134429692344,0.36898304747147165,0.32389708341002554,0.3603561749858899,0.4139873422545024,0.481775974735409,0.4659002694955361,0.5455932226704603,0.5600718470206574,0.5360488812538658
G003874,0.20799298471273928,0.14670788278050478,0.1860434279219415,0.3560542568212765,0.31488507717935743,0.362023112630598,0.4007724978491269,0.4585330592451897,0.4366599012792638,0.5123414364712077,0.5377667250007303,0.5026038597203286
G003875,0.20933150330827655,0.15905949018434087,0.17785266879121817,0.3563554054648124,0.3121288105801495,0.3566476133676757,0.39839233227271953,0.4656225440688541,0.4528029772032679,0.49973758272716784,0.5324262640820844,0.5125147373275418
G003876,0.19749091979286285,0.16203598704446923,0.1685817140718272,0.3557853481028674,0.3150472563742187,0.37732203859994967,0.39615979549284364,0.4639347067023237,0.4683738306976734,0.4957535600890467,0.5469734973338637,0.5138819209781417
G003877,0.20124409334605148,0.1430863646875425,0.16299606580973025,0.37893829647237676,0.3246453113206532,0.3770293304161752,0.4093108665477896,0.4759370378041654,0.4631921962364432,0.5134075836159169,0.5378810888010904,0.5250662719729371
G003878,0.1997539575632788,0.14388935762801824,0.1717964084448625,0.37637568586704834,0.3181351212145479,0.3857425035626267,0.4089733706965538,0.46362788630690593,0.4653853738518633,0.513283001568953,0.5320127601563843,0.5183271920206971
G003879,0.20880271404411024,0.16623589892450594,0.16695763084033452,0.3729788030282387,0.3299472264188379,0.3785094501826479,0.4278890538812561,0.46701215326083784,0.47115733923283526,0.5358707695892178,0.5435481140381809,0.5320636974606493
G003880,0.21062818020472546,0.18332568102675909,0.1757086526391434,0.37131020192103487,0.3342702942266457,0.3993573611145777,0.43521768003811806,0.49204562083599407,0.498070882031635,0.5492555860915194,0.5893555380913859,0.5368886350532767
G003881,0.2573899855575055,0.22215780852995284,0.19797974693133888,0.42513596600878295,0.3797924372538452,0.4196376786701101,0.4761342364325625,0.5206490935168901,0.5169779990381762,0.5754832897716878,0.5959438803710739,0.5785949328583483
G003882,1.4662669622065387,1.3066144455443407,1.4233369059970273,1.6721453512416162,1.455841873739572,2.203477914894328,1.6896164096453608,1.603157487248673,1.6119730181553782,1.5484601704513326,1.6993572587914325,1.6132230390520654
G003883,4.4998260738656795,3.7881022444761845,3.6133493307977913,4.235759330497068,3.799746299578863,5.1009381188627545,4.599686267446068,4.484818582192939,4.091607826071626,4.273825958809431,4.671572973184725,4.37847361682969
G003884,0.8142355649106373,0.7331321083551999,0.7374450183248062,0.963894796204795,0.9641096264101985,1.0800036756408133,1.1223657193475123,1.259727721270434,1.1201925268938122,1.1977348486407,1.346420146026008,1.289736944099311
G003885,0.2538567551247337,0.2181060068418874,0.21253895549213184,0.4291353318401995,0.4089295294354943,0.44303982400280584,0.4929417909725623,0.5377273320275194,0.5217928899561657,0.6144571074668099,0.6094938699375181,0.6112408045021926
G003886,0.23542572697076725,0.20833235109115344,0.18251610698507115,0.4082469164886895,0.3766605382894768,0.4311942422433811,0.47884619965711056,0.5104981517528786,0.5077928847249815,0.5849846711053567,0.5847322191385661,0.575238958614714
G003887,0.22448420064414246,0.20987696636687306,0.19707065415294728,0.4159681097330416,0.3810723015709835,0.4345061298459768,0.48195404377492024,0.5141666523673956,0.5009810039664016,0.5779742513509358,0.5830539204180241,0.5880012221196117
G003888,0.243792091832333,0.2293844020902145,0.19844373076364108,0.4269873157955585,0.3769722664961935,0.43948023791516816,0.48337750902758775,0.5244084205121811,0.5187094814208539,0.5734167887729116,0.562534364228396,0.5885984281376991
G003889,0.2548230539885434,0.2411373724178834,0.22550482633980834,0.44631180266900483,0.3962199916406111,0.45937757442214266,0.5623327263268557,0.5475497001301158,0.5407975801121104,0.5936612115773287,0.5935230288939042,0.6137715161496943
G003890,0.28453848456566255,0.2744533566213893,0.2920467654096611,0.48919523090877565,0.48710673614248134,0.5383672654168324,0.6884415960044004,0.6213307498713558,0.6048648171963986,0.6903101696810696,0.7195347681892723,0.7169499104277471
G003891,0.34159578271863755,0.3188287530595447,0.3324564083190689,0.5581275283941748,0.5413054339805541,0.5988206675178126,0.9579453046994597,0.7553149541916204,0.6815314316435864,0.7934996344541249,0.8148952261571994,0.8057346396714622
G003892,0.375061615414693,0.39308067632895194,0.40146362210003256,0.5884456245186221,0.5952332742419162,0.6414939958676091,0.7798071164667912,0.7456686294840854,0.705808233461513,0.8693025863231936,0.9429653522549613,0.8949822490921271
G003893,0.8878539242233298,0.8664051262598904,0.8492023036781036,0.9310917630682256,0.9994615865173843,1.0825752559037285,1.306718668792391,1.5585034161412243,1.6547338412896828,2.1653243043349177,2.3275410062941155,1.9680745177156944
G003894,0.4785957534232678,0.5192777229125628,0.5261694234679624,0.7865037833629025,0.8015583581161217,0.9106858888649204,0.9384153206968096,1.0540877207347825,1.1265087962675724,1.309877611642017,1.2622809742690881,1.3539776395946173
G003895,0.5653516565238089,0.58544912470079,0.6592018266840071,0.8884405583953435,0.8879690183864456,1.0463886730465968,1.1083020902923761,1.3115405234495214,1.3918258728655184,1.5787478299985291,1.5688243994898516,1.7392150178540722
G003896,0.463363763694371,0.4815850663552725,0.5252147414523249,0.751639084843987,0.796900998872107,0.8508994139501178,0.9552373848910198,1.1100361080684327,1.0751786428926273,1.2648029850793128,1.2614818760652022,1.3107862426145833
G003897,0.5070002657126961,0.49611804993469216,0.5393510959381053,0.8203198585279355,0.8681664199664674,0.9323997326135111,1.0599217380746182,1.1968084983063023,1.2050495470436022,1.335143668373455,1.34239117966272,1.4130942905465205
G003898,0.48422998529086203,0.43280493005256815,0.5719439889497168,0.7720087782839494,0.8048935403907878,0.819443832366302,0.9303652753126253,1.0295808768219885,1.0455304670001264,1.17704233146449,1.1320588449111941,1.1483645415953778
G003899,0.6346305079003262,0.6339640060054048,0.7056041059690074,0.9914610550442104,1.0010211701435137,1.1225097964513666,1.1574749086659384,1.1622760737432432,1.2288772533381036,1.3357776504081074,1.316952401933516,1.3784324285217318
G003900,1.7981513880318958,1.6535557337045146,1.6047007847776853,2.1224462455979007,2.0589557590505607,2.2221704793168793,2.063762544973405,2.1451864797930806,2.1234654119061966,2.1870005183244396,2.156795643133358,2.25701944896253
G003901,0.7397941223150133,0.6819520095327701,0.658745571927177,0.9775602544019225,0.9327477963747958,1.008051278132524,0.9981993483201694,1.1112598087556562,1.0787114541698655,1.143879697186306,1.121472709635806,1.185592881864738
G003902,0.4394723220873088,0.34233643544996234,0.36157600950897606,0.6240748484288492,0.6053299041699803,0.662562921643257,0.7226087551487504,0.7493316265057957,0.7420204010439758,0.8563013141018906,0.8225097911011788,0.8488220960076603
G003903,0.4058620127330968,0.3218660356802387,0.3235570459726449,0.5699164995625505,0.5693704004067156,0.6131155193727272,0.6226242101490059,0.6883363983704656,0.6757642009272273,0.805262480188221,0.7679068778317404,0.7912536639386513
G003904,0.388169618514626,0.3303124571213624,0.3433669808804115,0.565436184056693,0.5806702102296863,0.6244226609332121,0.6903549721164088,0.7320790579242091,0.7227914212298884,0.8445149057946247,0.8442601406416935,0.8141520122104375
G003905,0.36180399288355086,0.2982347795734308,0.323178346599302,0.5319001463588732,0.5110037824537748,0.6024242371670312,0.6456017820191874,0.6945582767211098,0.6896621466032571,0.7985648803434763,0.7619434248579563,0.7787328948460716
G003906,0.2973521823975698,0.2600712921918312,0.23194344816975235,0.4548054899463207,0.4597513450424343,0.481327591381989,0.5736216900547928,0.5757734550496351,0.5781280471345196,0.6899755633821236,0.7155675809404367,0.7001209627847867
G003907,0.672185025410044,0.8931845200201635,0.8707180856522229,0.8086859751219623,0.9540163720807723,1.0018536222557868,0.9117931426008428,0.9825922548333922,0.9854044243911844,1.0342894830137406,1.1969984281709818,1.0944257005830664
G003908,2.1338300801895476,2.352652821610699,2.247728572529314,2.174335931683635,2.201664245696295,2.4504688446338365,2.033523815280789,2.1907222072720094,2.2061551042092153,2.179365046120389,2.344975551624438,2.2375396934621063
