annual_day_2014,annual_day_2015,annual_day_2016,annual_day_2017,annual_day_2018,annual_day_2019,annual_day_2020,annual_day_2021,annual_day_2022,annual_day_2023,annual_day_2024,annual_day_2025,annual_night_2014,annual_night_2015,annual_night_2016,annual_night_2017,annual_night_2018,annual_night_2019,annual_night_2020,annual_night_2021,annual_night_2022,annual_night_2023,annual_night_2024,annual_night_2025,grid_id,summer_day_2014,summer_day_2015,summer_day_2016,summer_day_2017,summer_day_2018,summer_day_2019,summer_day_2020,summer_day_2021,summer_day_2022,summer_day_2023,summer_day_2024,summer_day_2025,summer_night_2014,summer_night_2015,summer_night_2016,summer_night_2017,summer_night_2018,summer_night_2019,summer_night_2020,summer_night_2021,summer_night_2022,summer_night_2023,summer_night_2024,summer_night_2025
19.779898831297814,20.230460835903976,20.759922821024645,20.662108570737335,20.476334287945875,20.859058838844085,21.1836175475137,20.029823020625443,20.549559063690825,20.903761809713938,20.187878908848994,19.113448320749832,10.152429484190712,9.342108924443634,9.310167218084866,8.575955341292625,10.39065732576279,10.593004889220136,9.810474568510065,9.322586127374505,8.202095069099366,9.813197470399286,10.253559355539094,8.188155410002308,G000021,29.75438622754493,30.907045908183655,32.273707584830376,32.29868762475053,32.05431137724554,31.840628742514998,32.10475049900203,31.37587325349304,31.632939121756518,31.888048902195628,32.55545409181639,31.594391217564898,18.771385229540943,18.912155688622775,19.519567864271483,19.679930139720586,19.961425149700627,19.71789050470491,18.767466067864294,19.41080039920162,20.41051397205591,19.21629041916171,20.704930139720584,22.359578820698
19.25451813737409,19.52853439153442,20.068678571428602,20.052646825396856,19.925613354037292,20.25470626293999,20.649782608695684,19.551373015873047,20.039012445887472,20.303851851851885,19.69521428571432,18.654219720496926,10.4337030328562,9.257614667078984,9.559133520074726,8.58195270385902,11.03245082922768,10.648185596102293,9.81136288040472,9.374372970584142,8.374764703837622,10.400373852267919,10.91001814773435,8.876466091778614,G000022,28.96796130952384,29.70118055555558,31.1348412698413,31.09944444444448,30.967926587301616,30.68237599206353,31.22307539682543,30.70497519841273,30.68588789682542,31.028978174603203,31.47756448412702,30.495892857142884,18.62534325396829,19.043869047619076,19.937376984127013,19.822986111111145,20.373960884353767,19.679467403628152,18.88348511904766,19.569774801587325,20.295386904761926,19.46353869047622,21.21191964285717,21.594528875379957
19.35948559527945,19.44137645107797,20.105514427860722,20.0479834162521,19.825001946787836,20.29963011031801,20.616785117888845,19.518016010854844,20.002141112618748,20.345771807628555,19.778790713101188,18.614412719013657,11.082486065751045,9.135268793026933,9.809400505450865,8.805624573978827,10.322563601551721,10.281213475619477,9.920223204758095,9.158651674619259,9.498028801227157,10.233734876193777,10.626139693816596,9.220167470340634,G000023,29.04313930348262,29.877805970149282,31.151407960199037,31.13520398009954,30.86263681592043,30.76914925373137,31.2660746268657,30.82117412935326,30.715119402985103,31.136815920398035,31.574159203980127,30.618358208955254,18.907293532338336,18.420394029850776,20.006272636815957,19.624383084577143,20.10555223880599,19.470491542288585,18.71149552238809,19.326178109452766,20.319477611940325,18.90111940298511,20.53150248756222,21.63382089552243
19.70565891472872,19.67783068783072,20.6415912698413,20.4050642972165,20.25920548654247,20.78546583850935,21.00691678168855,20.009245009620038,20.518179112554144,20.685820105820138,20.193669312169344,18.85342520703937,11.371928039651205,8.750289175494276,9.769768422433101,8.392577227903935,9.554195236459181,9.651401602151632,9.646351953555063,8.545594459033643,9.31844944556773,10.120755390043975,10.446278992296413,9.628260310677007,G000024,29.9114781746032,30.996919642857172,32.21875496031748,32.24831349206353,32.04826388888892,32.04614087301591,32.241468253968286,31.769255952380973,31.77263888888892,32.05169642857146,32.53559523809527,31.56215277777781,19.240662698412724,18.17803273809527,19.508611111111136,19.69521825396828,20.01356150793654,19.408301587301615,19.20932142857145,19.29147619047622,20.155684523809555,18.419841269841303,20.557708333333366,20.983660714285758
20.367292291186807,20.486666003316785,21.641253067993393,21.28539390006493,21.00909539260224,21.658609993510737,21.59320426851254,20.631305955073152,21.43089416553599,21.257267661691575,20.67940364842459,19.566149253731375,10.137539421900554,8.694366702390885,9.053903645863375,7.9396758208955545,8.618786927431838,9.532314942768705,9.330255971289438,8.273828282685272,8.604497536145475,9.848007766439673,10.324801627461346,9.590582775985785,G000025,31.388825870646794,32.82311442786073,33.829079601990074,34.08612437810949,33.82074626865675,33.73498009950252,33.54045771144282,33.34786069651746,33.51982587064679,33.18526368159206,33.47117412935327,32.63493034825875,18.751647761194057,18.87374626865675,19.296149253731375,19.44769154228859,19.46326865671645,19.475934328358235,19.418676616915455,19.17745771144282,20.175576119403026,18.55533930348261,21.445004975124412,20.900119402985098
20.07288015524915,19.80996417910451,20.83775588723054,20.57270343932514,20.088930564568493,20.85121219987025,20.799990395846873,19.945576782752934,20.634071913161502,20.433696185738008,20.033921840075017,19.02884776119405,10.920644515650569,8.85517983064102,9.898514526893663,8.079559171228526,9.408053815895919,9.979279043653237,10.534468587896205,8.590558528663166,9.29869370415478,10.26059201051204,10.271923570553065,9.774812202722678,G000026,30.714810945273662,31.789318407960224,32.721228855721414,33.080691542288584,32.610293532338346,32.4947114427861,32.22720398009953,32.315636815920435,32.39267661691545,31.70805970149257,32.1749154228856,31.66088059701495,19.74954626865675,18.994119402985113,19.869188059701532,19.01706467661695,19.600362189054756,20.06198208955227,19.76957313432839,19.729144278606984,20.911173134328397,18.743476616915444,21.54766169154232,21.24352238805974
18.37883087582327,18.164063018242153,18.77854527363187,18.802806198257752,18.295471181641236,19.206044338469457,18.90686221068573,18.427107040554834,18.690614654002747,18.85206301824215,18.423049784018012,17.502729223448,11.63195199534564,10.238037886409867,11.287585067862707,8.801251069851808,11.658809392597481,10.696408152341771,11.818333393884593,10.109408155584713,10.064265577408833,11.273500086945218,12.086498025026415,10.217321325368722,G000027,28.164920398009983,28.81966169154232,29.57537810945276,29.9538258706468,29.25653731343286,29.45477114427864,28.99358208955227,29.787592039801023,29.334079601990087,28.879736318407993,29.219860696517443,28.80440796019903,20.509079601990088,20.127323383084608,20.56921791044779,19.83502487562192,21.249774129353266,21.455373134328386,20.65610746268659,20.884581094527398,21.251704477611977,19.62171144278609,22.715134328358243,22.023611940298537
18.64903633298326,18.36612868988394,19.026169817578804,19.23255132768309,18.446068196566596,19.508259903717033,19.24319273199224,18.57106841943119,19.209800542740872,19.407815377657197,18.635108759234157,17.932615554637906,12.725143015358016,9.636620356411948,11.010130057891276,8.55260721778765,10.931044835608938,8.702337581656959,11.247667731273728,10.184747263681619,9.0349591764498,11.472821406013436,11.284733950799392,10.236177200212271,G000028,28.524353233830873,28.937164179104506,29.387746268656734,30.10374129353237,29.423900497512467,29.816567164179133,29.109597014925402,30.081577114427883,30.083353233830874,28.940557213930383,29.576398009950275,29.20025373134331,20.983858706467682,18.07426865671645,19.959188059701525,20.245955223880628,20.471368017057596,22.03857711442788,20.754095522388077,20.677170149253747,20.482421890547297,20.043218905472656,21.998159203980123,21.332328358208976
19.5887575740351,18.573738640132703,19.37092736318411,19.72159004975127,18.96254769630113,20.192497079818327,19.915444055086915,20.069157284571393,19.865994572591617,19.912792522237325,18.869782277020718,18.737104035846166,11.301867077655233,11.05335123792803,11.541483690931154,7.657624009021506,11.389296564894119,9.203991971256112,10.846231714462604,10.336397029346049,10.888815051815252,10.768173434689935,10.03534129862201,10.049592223318882,G000029,28.773860696517435,29.218577114427887,29.612094527363208,30.653641791044805,29.634955223880628,30.427517412935348,29.734925373134356,30.60557711442788,31.121557213930373,29.329910447761222,30.03061194029854,30.199766169154245,20.838009950248768,16.60365174129355,19.153152238805994,18.623645161290337,19.521582942430726,21.183825870646785,20.782665671641816,19.32336517412937,20.71338223169868,19.656915422885593,22.38950248756221,22.097940298507503
19.68194958919373,19.551957418496375,20.070117764471092,20.316184179210317,19.696270378497694,20.66598672220779,20.925926813040615,20.245584279300623,20.531886227544938,20.490606353185132,20.38631118714954,19.17404854598188,10.00992911977593,9.50573343509063,10.087445444521544,8.400596804167002,10.535148559090997,10.701295264749739,9.73142612502271,8.953583662221044,9.211113908546576,10.040839705443377,9.297737402515947,9.385968020854872,G000030,29.072964071856315,30.12187624750502,31.016571856287456,31.631162674650728,30.661382235528976,31.524451097804423,31.467410179640744,31.775533932135765,31.75718063872259,31.221801397205624,32.66120259481041,31.652669660678672,18.47513772455093,18.721700598802418,19.970520102651868,18.788038922155714,20.53185923391315,19.760424508126636,18.516818363273472,19.265992015968102,20.042664670658713,19.630828343313404,20.33343313373256,21.7729540918164
