built_2015,built_2020,built_2025,grid_id,built_share_2015,built_pct_2015,built_share_2020,built_pct_2020,built_share_2025,built_pct_2025
790.0,801.0,940.9607843137255,G000074,0.00079,0.079,0.000801,0.08009999999999999,0.0009409607843137255,0.09409607843137255
7503.9254901960785,8558.949019607844,8599.619607843139,G000075,0.007503925490196079,0.7503925490196078,0.008558949019607845,0.8558949019607844,0.008599619607843138,0.8599619607843138
0.0,0.0,0.0,G000076,0.0,0.0,0.0,0.0,0.0,0.0
108.6313725490196,110.55294117647058,110.55294117647058,G000077,0.0001086313725490196,0.010863137254901959,0.00011055294117647059,0.011055294117647059,0.00011055294117647059,0.011055294117647059
0.0,0.0,0.0,G000078,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000079,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000080,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000081,0.0,0.0,0.0,0.0,0.0,0.0
1071.8470588235296,1088.6823529411765,1088.6823529411765,G000082,0.0010718470588235295,0.10718470588235295,0.0010886823529411766,0.10886823529411765,0.0010886823529411766,0.10886823529411765
652.6666666666667,667.7490196078431,667.7490196078431,G000083,0.0006526666666666667,0.06526666666666667,0.0006677490196078432,0.06677490196078431,0.0006677490196078432,0.06677490196078431
0.0,0.0,0.0,G000084,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000085,0.0,0.0,0.0,0.0,0.0,0.0
1128.6078431372548,1144.6078431372548,1144.6078431372548,G000086,0.001128607843137255,0.1128607843137255,0.0011446078431372549,0.11446078431372549,0.0011446078431372549,0.11446078431372549
0.0,0.0,0.0,G000087,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000088,0.0,0.0,0.0,0.0,0.0,0.0
2788.3254901960786,3017.301960784314,3872.44705882353,G000089,0.0027883254901960785,0.27883254901960786,0.003017301960784314,0.30173019607843143,0.00387244705882353,0.387244705882353
1590.6745098039216,1794.698039215686,1859.7960784313725,G000090,0.0015906745098039216,0.15906745098039216,0.001794698039215686,0.1794698039215686,0.0018597960784313724,0.18597960784313725
721.0,2422.0,2422.0,G000091,0.000721,0.0721,0.002422,0.2422,0.002422,0.2422
348.85490196078433,355.2313725490196,355.2313725490196,G000092,0.00034885490196078433,0.034885490196078436,0.00035523137254901964,0.035523137254901964,0.00035523137254901964,0.035523137254901964
83.39607843137254,84.3921568627451,84.3921568627451,G000093,8.339607843137255e-05,0.008339607843137255,8.43921568627451e-05,0.00843921568627451,8.43921568627451e-05,0.00843921568627451
1025.2235294117647,1529.1529411764707,1956.1254901960785,G000094,0.0010252235294117647,0.10252235294117647,0.0015291529411764707,0.15291529411764707,0.0019561254901960786,0.19561254901960787
0.0,0.0,0.0,G000095,0.0,0.0,0.0,0.0,0.0,0.0
