aod_2014,aod_2015,aod_2016,aod_2017,aod_2018,aod_2019,aod_2020,aod_2021,aod_2022,aod_2023,aod_2024,aod_2025,grid_id
0.1540507169731799,0.14255881798301276,0.14940010413803084,0.1348973568678852,0.13854387501453022,0.1530329312025036,0.13481657013500667,0.14422143699582585,0.13690863167092313,0.1512584827004241,0.14765216607989948,0.13372995809803132,G000046
0.15028328946859762,0.13769289001542345,0.1469850900310725,0.12644011195854038,0.1375145050331034,0.14948217887887416,0.1307669647096904,0.13852071876811417,0.13412024096589623,0.14655641009443326,0.14103008788605897,0.12645337685384225,G000047
0.1527485945638349,0.13713282058218043,0.1462374531732789,0.12980979012184332,0.13782127075513212,0.14974191543523066,0.1336340670728742,0.14303016746998945,0.1358081716894468,0.15093957788109547,0.14296723896770996,0.1260563613412867,G000048
0.15593174889340664,0.13784364348460373,0.15092225793207908,0.1306685850140137,0.1388565821209835,0.15201059018650387,0.13712971756788367,0.14654805097705764,0.1345041705323455,0.15251053688891564,0.1474344857351015,0.1271394947201293,G000049
0.1598842947257105,0.1382281503307949,0.152290681237531,0.1344960258073557,0.13981087459491487,0.1532348260236358,0.13589232749857683,0.15019140744517157,0.13546823637249406,0.15229238174334053,0.15373132426153224,0.12782555776567925,G000050
0.15792284114613392,0.1394093201938096,0.14978459388413695,0.1346073176737709,0.13791802863224573,0.15281032255327073,0.13090453737641983,0.15008354246212888,0.1337263677479717,0.15342898280262718,0.15270808199767355,0.1250959376682697,G000051
0.15945921907398647,0.14176675164475827,0.15000804506176824,0.1387193426614734,0.14244236866557264,0.1523783025092623,0.13304819177113633,0.1556892745674188,0.13605879170493362,0.15820818444103749,0.15174967345876073,0.12799723026970344,G000052
0.15740889008742245,0.14607311114788485,0.15183630701074882,0.14577295355503617,0.14199912544325893,0.15935955337203317,0.1391210017905917,0.15951140936956015,0.13914287185673893,0.1638955001885447,0.1510096261226808,0.13227892472467562,G000053
0.1562518858027188,0.14432549235435913,0.15306248548298637,0.14479500206319043,0.14046562472516985,0.1560027042057883,0.14187008286265962,0.15696366433399975,0.13875165718046725,0.16167837449625064,0.1499845242415856,0.13029901265829202,G000054
0.1612195987367192,0.14539060960098898,0.15695662284469666,0.14639389150550441,0.14096303192113777,0.15967901319239622,0.14577358153372388,0.15559303930799143,0.14308668913170192,0.1602499981252633,0.15130821861700647,0.1331554444889518,G000055
0.15400958735228668,0.1400095516345007,0.14844789684795587,0.13685830859806944,0.13584194076622902,0.14850994529426795,0.13691167161770923,0.15096995429820056,0.13426657570082376,0.1512332536610882,0.14482735542709976,0.12670625882989395,G000056
