grid_id,year,viirs_avg_rad,ln_viirs
G000011,2023,6.425656918619499,2.0049411546633276
G000011,2024,6.858663003863947,2.0616164906826757
G000011,2025,7.662577651119089,2.1590123285299962
G000012,2014,2.1389612398602726,1.143891929857576
G000012,2015,2.3688900008475398,1.214583313504779
G000012,2016,1.9774322804899729,1.0910612782405553
G000012,2017,2.6750206891322295,1.3015587623447982
G000012,2018,3.4329605409229624,1.4890676545103436
G000012,2019,5.794189782395103,1.9160678031714917
G000012,2020,8.63078300958245,2.2649645319108807
G000012,2021,10.557297395468646,2.447317046591927
G000012,2022,9.899022500609213,2.3886731063705184
G000012,2023,9.04923055138186,2.307496069522505
G000012,2024,10.37476307167036,2.431397135755946
G000012,2025,10.38035547475509,2.431888665007786
G000013,2014,0.7399783590704491,0.5538726758332597
G000013,2015,0.7551773774561735,0.562569921586221
G000013,2016,0.7267026290774611,0.5462135950374287
G000013,2017,0.9905831621195609,0.6884276420979599
G000013,2018,1.2840053219894643,0.8259306219090281
G000013,2019,1.4913787456563576,0.9128362703490781
G000013,2020,1.9560808931724931,1.0838643684667613
G000013,2021,2.5898950979590674,1.2781229814490416
G000013,2022,2.41850090066799,1.2292021218404467
G000013,2023,2.7157386011892695,1.3125774743409628
G000013,2024,3.1166905918320165,1.4150495861700447
G000013,2025,3.083862002137341,1.4070431098533063
G000014,2014,0.4425236840643697,0.36639413802745924
G000014,2015,0.34820500688095174,0.2987740831826803
G000014,2016,0.3313945378842098,0.2862269176405316
G000014,2017,0.562003795301453,0.4459694811849988
G000014,2018,0.5569134390735555,0.4427052966201995
G000014,2019,0.5317776508718018,0.42642892427842083
G000014,2020,0.580360242609112,0.45765282270178587
G000014,2021,0.6637965108134917,0.5091020457465018
G000014,2022,0.630554309646998,0.4889200242770002
G000014,2023,0.6909859208833602,0.5253117439701092
G000014,2024,0.6577467706852724,0.5054593132542489
G000014,2025,0.6653267606383276,0.5100213568130101
G000015,2014,1.1853041844408272,0.7817550337051264
G000015,2015,1.1218488996603488,0.7522878310873734
G000015,2016,1.0883003847836397,0.7363505221174551
G000015,2017,1.4043233229735597,0.8772685013788886
G000015,2018,1.3174253129109488,0.8404567904999168
G000015,2019,1.2415607167814342,0.8071723718134973
G000015,2020,1.0383400441442319,0.712135772768582
G000015,2021,0.9085837569331352,0.6463614785032782
G000015,2022,0.9951812306543556,0.6907348886491638
G000015,2023,0.9928967685142394,0.689589242856651
G000015,2024,1.0123101763651705,0.6992834035589324
G000015,2025,0.8856955641862839,0.6342967524046969
G000016,2014,0.42638865623092503,0.35514583480867373
G000016,2015,0.3690496676009307,0.31411682585340983
G000016,2016,0.3440393736249549,0.29567953752374365
G000016,2017,0.5494200056213638,0.43788067098293637
G000016,2018,0.5127355623306508,0.4139196424857566
G000016,2019,0.4972889130161021,0.4036560814831513
G000016,2020,0.526393787035508,0.4229079513652285
G000016,2021,0.5790283803591468,0.45680970874032
G000016,2022,0.5683755451230749,0.45004039906956395
G000016,2023,0.6426114524863714,0.49628732446960644
G000016,2024,0.5729111651842115,0.45292814770974155
G000016,2025,0.5483975837146658,0.437220579215531
G000017,2014,0.17218145829305723,0.15886650706531935
G000017,2015,0.14448693608726143,0.13495644583005773
G000017,2016,0.10817545963757079,0.10271493286155407
G000017,2017,0.3128085052344337,0.2721687394705284
G000017,2018,0.3184558471414582,0.27646123906161324
G000017,2019,0.3461175405712271,0.29722455324286423
G000017,2020,0.375489428350285,0.3188096156752291
G000017,2021,0.4211231347785069,0.3514474989698394
G000017,2022,0.3940845803315961,0.3322379850540874
G000017,2023,0.44284520805326877,0.36661700311144085
G000017,2024,0.4320176923230514,0.35908442343632974
G000017,2025,0.45730316385404407,0.3765875795934088
G000018,2014,0.19287127136204826,0.17636323399291748
G000018,2015,0.1638891173553075,0.15176708476769238
G000018,2016,0.11275079443527745,0.10683514285226194
G000018,2017,0.34299083075209996,0.29489909008078674
G000018,2018,0.3503889637130513,0.30039267222030314
G000018,2019,0.37787963818310805,0.3205458234813672
G000018,2020,0.40968197679857954,0.34336413058041626
G000018,2021,0.447129700235505,0.3695820775201721
G000018,2022,0.4167469470825011,0.3483633611914396
G000018,2023,0.4659123758578852,0.38247783077625636
G000018,2024,0.45442533702259197,0.3746108652344609
G000018,2025,0.4525036964735226,0.3732887546450095
G000019,2014,0.25100037909265777,0.22394353451642904
G000019,2015,0.18764406975303125,0.1719715714650425
G000019,2016,0.16224217048999087,0.15035104505478117
G000019,2017,0.393376261040346,0.3317297667530567
G000019,2018,0.3450995079172191,0.2964679938987278
G000019,2019,0.41372761668553987,0.346229915739684
G000019,2020,0.4453358212958521,0.3683416968440353
G000019,2021,0.5085920324298874,0.41117678699025517
G000019,2022,0.4748047236631166,0.3885255902904859
G000019,2023,0.520482359915527,0.4190276265655358
G000019,2024,0.5406725445122862,0.43221903830809955
G000019,2025,0.5249793599790602,0.42198087552782304
G000020,2014,0.6475853425798132,0.4993107873152917
G000020,2015,0.6514816518372565,0.5016728557883572
G000020,2016,0.576579229233425,0.45525745515210825
G000020,2017,0.929860223362695,0.6574475771659756
G000020,2018,0.9097929263737665,0.6469948206700352
G000020,2019,1.2479297182008402,0.8100096673971773
G000020,2020,1.3538594366899177,0.8560562945190768
G000020,2021,1.4901554744190244,0.9123451480530629
G000020,2022,1.354546631005273,0.8563481955617458
G000020,2023,1.4874652860769588,0.9112642346072879
G000020,2024,1.6606771924602453,0.9785806740243652
G000020,2025,1.6813172278564366,0.9863081767062694
G000021,2014,1.3927843561138655,0.8724576904126409
G000021,2015,1.2076655680159296,0.7919356531821536
G000021,2016,1.164156548695568,0.77203070064842
G000021,2017,1.4909873644837341,0.9126791637997894
G000021,2018,1.464231394359298,0.9018799513104172
G000021,2019,2.212699796790236,1.1671116418407803
G000021,2020,2.4046844848507454,1.2251522730028448
G000021,2021,2.540243360068568,1.2641954705648815
G000021,2022,2.490436896893228,1.2500269137355287
G000021,2023,2.5239991568379474,1.2595964688111199
G000021,2024,2.9818009835201202,1.3817342253674263
G000021,2025,2.823468272680663,1.3411579354895957
G000022,2014,0.6326868462028788,0.4902270296484149
G000022,2015,0.5535609842236362,0.44054970509825736
G000022,2016,0.5647389139479666,0.44771898192648896
G000022,2017,0.8192841234491831,0.598443084946536
G000022,2018,0.7872935230162605,0.5807024773147523
G000022,2019,1.040048502407857,0.7129735832636137
G000022,2020,1.2311473890471816,0.8025159773862235
G000022,2021,1.3452388248781657,0.8523872410101896
G000022,2022,1.37124811784545,0.8634164485273729
G000022,2023,1.383198791831287,0.8684436154645104
G000022,2024,1.3930178217923461,0.8725552563670983
G000022,2025,1.546486612309271,0.9347146100380178
G000023,2014,0.3407860938515236,0.29325607916111196
G000023,2015,0.305407827180713,0.26651550320277595
G000023,2016,0.3045463773852854,0.26585537681036403
G000023,2017,0.5435639345156613,0.43409398588107284
G000023,2018,0.5180945203597866,0.4174559434116389
G000023,2019,0.656552226151993,0.5047384702728857
G000023,2020,0.8096610631070921,0.5931395697908922
G000023,2021,0.8857294882411386,0.634314742450573
G000023,2022,0.9121337068614676,0.6482197425510717
G000023,2023,0.9117817160353732,0.648035642858395
G000023,2024,0.937866914049903,0.6615878393096828
G000023,2025,1.047511705489301,0.7166252536954373
G000024,2014,0.3890967557915156,0.32865371994336273
G000024,2015,0.3806331692244338,0.322542212222767
G000024,2016,0.35105613928709434,0.30088661199118105
G000024,2017,0.633984905726409,0.4910217587736073
G000024,2018,0.6532311584368325,0.5027316508265081
G000024,2019,0.9079062731255517,0.6460064487197001
G000024,2020,1.2585071023777892,0.8147040208398283
G000024,2021,1.483608074781653,0.9097123717441162
G000024,2022,1.479704487428791,0.9081393947821348
G000024,2023,1.462811414540777,0.9013035488260424
G000024,2024,1.5479723455797383,0.9352978842678703
G000024,2025,1.6819175281801235,0.9865320342674243
G000025,2014,0.5054110031484771,0.409065952711071
G000025,2015,0.5104120821526009,0.4123825156836468
G000025,2016,0.4746272834625999,0.38840526868259523
G000025,2017,0.7491178055589721,0.5591115497195396
G000025,2018,0.8698826098127215,0.6258756533948125
G000025,2019,1.1167993557339453,0.7499052100200164
G000025,2020,2.006792626307453,1.100873937979289
G000025,2021,3.064391081768716,1.4022639363964753
G000025,2022,2.9062276593220204,1.362572115272657
G000025,2023,2.8482324361626223,1.347613935387353
G000025,2024,3.1649705534548067,1.4267092055949675
G000025,2025,3.537843550554725,1.5124519103457137
G000026,2014,0.5921991269303556,0.4651161593304969
G000026,2015,0.615491657225617,0.47963934206333514
G000026,2016,0.5498076789845818,0.4381308451583708
G000026,2017,0.8432878351106671,0.6115508439814056
G000026,2018,0.8182502444232662,0.5978746344802593
G000026,2019,0.9166446684742252,0.650576088757489
G000026,2020,1.2398875728905026,0.8064256739334716
G000026,2021,1.8709647181359206,1.0546481120128832
G000026,2022,1.8278164766138947,1.039504850813234
G000026,2023,1.7577688264881757,1.0144219566007107
G000026,2024,1.9319399322145494,1.075664296848156
G000026,2025,2.081003463600388,1.1252553437944857
G000027,2014,2.1179379731482397,1.1371718772844868
G000027,2015,1.9722755557907405,1.0893278398491657
G000027,2016,2.0141845656439807,1.10332933444225
G000027,2017,2.4242266314507934,1.2308756451810317
G000027,2018,2.47128953931964,1.244526150087401
G000027,2019,2.626824640115336,1.2883575106663592
G000027,2020,2.294802248346552,1.1923461504771458
G000027,2021,2.0552026561566086,1.116845926317574
G000027,2022,2.3804818658071967,1.2180182631819507
G000027,2023,2.505307402179839,1.2542782205437408
G000027,2024,2.1881833324355298,1.159451266311996
G000027,2025,2.447509764048389,1.2376521628925894
G000028,2014,11.076388076391249,2.4912521474984297
G000028,2015,11.72484873727496,2.5435566753148513
G000028,2016,10.152449813272273,2.411659187967322
G000028,2017,12.202681353404408,2.580419941797312
G000028,2018,10.820468575383225,2.4698326537796187
G000028,2019,11.856466244994882,2.5538468945009005
G000028,2020,9.749115807314714,2.374823500708563
G000028,2021,9.099941284262707,2.3125296103909796
G000028,2022,10.039364617672705,2.401467486445689
G000028,2023,10.090211414244203,2.4060628646832027
G000028,2024,10.427963871464488,2.436063322958602
G000028,2025,12.026537833380555,2.5669886484918973
G000029,2014,1.6552175328923269,0.9765265846303317
G000029,2015,1.484292385965164,0.9099878648596672
G000029,2016,1.3774678831946379,0.8660360067003773
G000029,2017,1.743353716979165,1.009181156240834
G000029,2018,1.6816716049690348,0.9864403332794641
G000029,2019,1.5282352686993508,0.9275215371043782
G000029,2020,1.4922499274772578,0.9131858878213712
G000029,2021,1.5781974744548215,0.9470905014494818
G000029,2022,1.7150750625337667,0.9988196003458052
G000029,2023,1.8533197265903358,1.0484831327558304
G000029,2024,1.7325862479227658,1.005248504311609
G000029,2025,1.8558792404869289,1.0493797608407256
G000030,2014,0.1633931712217523,0.15134088280371338
G000030,2015,0.12805741580232388,0.12049705231445401
G000030,2016,0.10790877839337543,0.10247425496591629
G000030,2017,0.2873905728653885,0.25261735799452095
G000030,2018,0.2650609932967849,0.23512033706201668
G000030,2019,0.2922056249222531,0.25635054511361244
G000030,2020,0.34846403171003,0.29896619042770595
G000030,2021,0.3953410480964353,0.333138864315403
G000030,2022,0.3776232203367132,0.3203597101943915
G000030,2023,0.4197709085204158,0.3504955265698817
G000030,2024,0.46089227908222064,0.3790473991004191
G000030,2025,0.4166356204515789,0.34828477905272315
G000031,2014,0.24076801450551671,0.21573055442536176
G000031,2015,0.19313797376955333,0.17658678921103743
G000031,2016,0.16879021068666303,0.15596920589451993
G000031,2017,0.4424180353284328,0.3663208965229436
G000031,2018,0.5438666960657134,0.4342901111303488
G000031,2019,0.5971184897502917,0.4682010616904979
G000031,2020,0.6337795615463315,0.4908960800826219
G000031,2021,0.6765110740428366,0.5167148923558564
G000031,2022,0.5853472828776023,0.4608034892455166
G000031,2023,0.618994167863299,0.48180507238097947
G000031,2024,0.6702661973669781,0.5129830133468389
G000031,2025,0.6279506014967429,0.4873219240590198
G000032,2014,0.2733377980665096,0.2416416402791821
G000032,2015,0.20304924994150686,0.1848593754243008
G000032,2016,0.18842902716146295,0.17263228972157008
G000032,2017,0.46451355575892,0.38152314347969873
G000032,2018,0.5618844870936969,0.44589309675826594
G000032,2019,0.5861644301955785,0.46131879387623254
G000032,2020,0.666399042516435,0.5106650363823879
G000032,2021,0.7004810846546322,0.5309112020010907
G000032,2022,0.590562613354057,0.46408779852057114
G000032,2023,0.6528953704885623,0.5025285200954323
G000032,2024,0.676820545453826,0.5168994678449423
G000032,2025,0.6874718540101197,0.5232314645203358
G000033,2014,0.2112846863309899,0.19168152061858426
G000033,2015,0.1862987289246957,0.17083814822240243
G000033,2016,0.16082854427519758,0.14913401246055724
G000033,2017,0.3899392172226458,0.329260017569675
G000033,2018,0.35846350107046887,0.3063542824423443
G000033,2019,0.39343548155151686,0.3317722672996668
G000033,2020,0.4737549765851289,0.38781354968147175
G000033,2021,0.5238141403693611,0.4212164946891075
G000033,2022,0.499766439578102,0.4053093890366471
G000033,2023,0.5316938921385995,0.42637424204485197
G000033,2024,0.5436960395720687,0.43417956665988433
G000033,2025,0.5308186051913264,0.4258026283963402
G000034,2014,0.29594563135524493,0.2592406459353302
G000034,2015,0.2859435066987068,0.2514926953782659
G000034,2016,0.267690423313273,0.23719668055463974
G000034,2017,0.5194661832286227,0.41835907793036564
G000034,2018,0.5229145131439695,0.42062594176901086
G000034,2019,0.6158849201443096,0.47988274478116644
G000034,2020,0.6748255977932813,0.5157090391356622
G000034,2021,0.7812484640713203,0.5773145027587019
G000034,2022,0.7309573839144752,0.5486746565463984
G000034,2023,0.7998550801744511,0.5877061506467395
G000034,2024,0.847379700524366,0.6137682569836902
G000034,2025,0.8466970933739897,0.6133986885116579
G000035,2014,0.343186906284037,0.2950450785830231
G000035,2015,0.31704769654695547,0.2753926381622722
G000035,2016,0.30083558855473075,0.2630068184121982
G000035,2017,0.5812628989436568,0.4582238308951453
G000035,2018,0.5788945863549532,0.4567249732951024
G000035,2019,0.674507224026272,0.5155189273821248
G000035,2020,0.7690125964882613,0.5704215358353156
G000035,2021,0.8761891758538132,0.6292426855073843
G000035,2022,0.8563811397692426,0.6186289687605764
G000035,2023,0.9353747959969592,0.660301000747358
G000035,2024,0.9699945501431066,0.6780307763212516
G000035,2025,0.9874433542732273,0.6868490661455862
G000036,2014,0.2744300228562698,0.24249903776077464
G000036,2015,0.23673359894595183,0.21247370962351822
G000036,2016,0.22356773114318026,0.2017709608834268
G000036,2017,0.4588744051077149,0.37766518297561835
G000036,2018,0.45107343690224055,0.37230358385652157
G000036,2019,0.5213880741045622,0.41962312478641395
G000036,2020,0.6200733212344458,0.4824714082413517
G000036,2021,0.6795466742819706,0.5185239202657626
G000036,2022,0.6828250203314417,0.52047394089767
G000036,2023,0.7229166615568647,0.5440185881559688
G000036,2024,0.7182861081491119,0.5413273452897478
G000036,2025,0.7535560496391789,0.5616457545236164
G000037,2014,0.2534600112775801,0.2259077364540358
G000037,2015,0.21302553584972725,0.19311768155378697
G000037,2016,0.2051200571299824,0.18657919445264756
G000037,2017,0.4367521698651556,0.3623851286639474
G000037,2018,0.4150727571193908,0.3471809482322507
G000037,2019,0.5055582019570815,0.40916372774541676
G000037,2020,0.6230630969528933,0.4843151645191597
G000037,2021,0.6854726014028817,0.5220460000884131
G000037,2022,0.6649541522944052,0.5097975868937638
G000037,2023,0.7220182275824572,0.5434969910728952
G000037,2024,0.721700296494686,0.5433123470106982
G000037,2025,0.7376492869652813,0.5525332153214082
G000038,2014,0.2726103537972745,0.2410701877234821
G000038,2015,0.24385033294713976,0.21821167594328272
G000038,2016,0.23222140650280187,0.2088185620353247
G000038,2017,0.47484936610685907,0.38855585990338776
G000038,2018,0.47757326988100823,0.3904010595125496
G000038,2019,0.5859426300634037,0.46117894983672014
G000038,2020,0.7642014415715384,0.5676981469669765
G000038,2021,0.8774012769565496,0.6298885210933949
G000038,2022,0.8474323098421451,0.6137967343826134
G000038,2023,0.9213182915518431,0.6530115606140114
G000038,2024,0.9468970937895881,0.6662368712642299
G000038,2025,1.0050953110977008,0.6956915963357817
G000039,2014,0.2937264320969404,0.25752676112895095
G000039,2015,0.26869534232532927,0.23798908293936594
G000039,2016,0.23391314750279116,0.210190540107331
G000039,2017,0.44952282860275533,0.3712344185503148
G000039,2018,0.4619976311211437,0.37980374102609876
G000039,2019,0.5401546093239692,0.43188280705114535
G000039,2020,0.7381197222565397,0.5528039095435402
G000039,2021,0.8405644593402277,0.610072295956734
G000039,2022,0.8322019272340925,0.6055184824672601
G000039,2023,0.9263238869996078,0.655613464865721
G000039,2024,0.9292289312212726,0.6571204055864831
G000039,2025,1.0541325104929473,0.7198536228105441
G000040,2014,0.3575654386187948,0.30569297690816577
G000040,2015,0.3341009982728533,0.28825765547672566
G000040,2016,0.2963620490128441,0.2595619177228842
G000040,2017,0.5320816402146149,0.42662735985586064
G000040,2018,0.4982688495933655,0.4043103413505126
G000040,2019,0.5473704037167841,0.43655697649094255
G000040,2020,0.6398629704046818,0.4946126837139328
G000040,2021,0.7191654271224426,0.5418389562803249
G000040,2022,0.7066164452671295,0.5345127233490445
G000040,2023,0.7794785353222065,0.5763203636993549
G000040,2024,0.7447323599120691,0.5566011684826233
G000040,2025,0.7683748667172733,0.5700609704267872
G000041,2014,1.7720277498483836,1.0195790920453645
G000041,2015,1.8439388409623085,1.0451900071254878
G000041,2016,1.7158354499050692,0.9990996224063895
G000041,2017,2.0779150261065893,1.1242524281826514
G000041,2018,2.0352754981235526,1.1103021940733462
G000041,2019,2.312571998150244,1.1977249263667722
G000041,2020,2.4420724791638992,1.2360737548494298
G000041,2021,2.119594171388062,1.1377029200880722
G000041,2022,2.552429931561448,1.267631857096208
G000041,2023,2.6462980520343566,1.293712420593413
G000041,2024,2.5435443016369663,1.2651274414157774
G000041,2025,2.507978365391116,1.2550399072705989
G000042,2014,5.593733676493568,1.8861197550704045
G000042,2015,6.082738524795199,1.9576606302062993
G000042,2016,5.177300722849343,1.8208813998171038
G000042,2017,6.451361728398017,2.008396798024117
G000042,2018,5.849453939179032,1.924168932188402
G000042,2019,6.738421532216574,2.046197730397652
G000042,2020,6.6186236882067755,2.0305957350395296
G000042,2021,6.934501842163608,2.071220572192087
G000042,2022,7.834007718007421,2.178608786844705
G000042,2023,7.700648484439522,2.163397561324011
G000042,2024,8.824654443887127,2.284894986031171
G000042,2025,9.265042996015996,2.328744239065729
G000043,2014,0.8045146108472518,0.5902916419630508
G000043,2015,0.6844695264047771,0.5214506931129901
G000043,2016,0.6534421053491062,0.5028592394303596
G000043,2017,0.8887079405811237,0.6358929659683167
G000043,2018,0.8803685736895851,0.631467807461486
G000043,2019,0.8322636001560996,0.6055521424493513
G000043,2020,0.9402444613840896,0.6628139761592413
G000043,2021,1.0468770314842928,0.716315232321863
G000043,2022,1.1277854021413949,0.7550817215358463
G000043,2023,1.2280565861970385,0.8011297194970257
G000043,2024,1.2440884783475683,0.8082994157367931
G000043,2025,1.2476979416426845,0.8099065554066398
G000044,2014,0.16939384190794457,0.1564855307184977
G000044,2015,0.12759082423568568,0.12008334279626662
G000044,2016,0.10917478345395194,0.10361630050715198
G000044,2017,0.29370641902497224,0.2575112916863644
G000044,2018,0.28403590086828245,0.25000816505468104
G000044,2019,0.30507586557806915,0.2662611736274914
G000044,2020,0.3636380427197825,0.3101561596309219
G000044,2021,0.42050394762188836,0.35101170134512427
G000044,2022,0.40574697665952925,0.34056881749216805
G000044,2023,0.43074843669096513,0.35819768965644455
G000044,2024,0.4710234837519692,0.3859584059731538
G000044,2025,0.45134849145975403,0.3724931183660628
G000045,2014,0.22871814539078922,0.20597146774099
G000045,2015,0.1974997256120746,0.18023582116894007
G000045,2016,0.16068657650646484,0.1490117063272576
G000045,2017,0.4354760434571517,0.3614965317996353
G000045,2018,0.44710780500752983,0.3695669472981803
G000045,2019,0.5338062952312254,0.42775242067663494
G000045,2020,0.6283339470975025,0.48755737375440716
G000045,2021,0.6170588585161078,0.480608979756945
G000045,2022,0.641779859707569,0.49578093365467185
G000045,2023,0.6745871143325308,0.5155666359852292
G000045,2024,0.6734127708643718,0.5148651165368492
G000045,2025,0.6195865044159685,0.4821708724762772
G000046,2014,0.21714234328060059,0.19650576959852195
G000046,2015,0.17025616467655014,0.15722266901287987
G000046,2016,0.15500050011314373,0.14410077697205595
G000046,2017,0.38536698485417836,0.32596507555452986
G000046,2018,0.3650629692277048,0.3112005588752551
G000046,2019,0.404806189342885,0.3398993497424298
G000046,2020,0.5176057644346927,0.41713393802015464
G000046,2021,0.533299087712805,0.4274216804771853
G000046,2022,0.5024223508243604,0.40707870610798247
G000046,2023,0.5637044482430551,0.4470576525541141
G000046,2024,0.5719475767582721,0.45231534533280643
G000046,2025,0.6128953481892497,0.47803091680840726
G000047,2014,0.22632458843181563,0.20402155649554624
G000047,2015,0.18675347313809257,0.17122140504125188
G000047,2016,0.1597510431278661,0.14820536409131718
G000047,2017,0.3733200192495175,0.31723117992510613
G000047,2018,0.3714406154066587,0.3158617314472704
G000047,2019,0.3889815465620886,0.3285707782714916
G000047,2020,0.48272054080914195,0.3938786035974248
G000047,2021,0.5215524219828617,0.419731143907176
G000047,2022,0.49343230000688887,0.4010770278889122
G000047,2023,0.5431225479872694,0.4338079921244005
G000047,2024,0.5703536296083082,0.4513008357858248
G000047,2025,0.5773002192421743,0.4557146635096804
G000048,2014,0.269402442050582,0.23854627167173026
