grid_id,year,ndvi,evi
G000011,2022,0.6213063606477474,0.3328430006888432
G000011,2023,0.5950826079787152,0.298391782763695
G000011,2024,0.6280418554684707,0.34430609075804214
G000011,2025,0.6211675566346471,0.3284513596753763
G000012,2014,0.5109723112916383,0.31762605511066827
G000012,2015,0.5073244291943113,0.32149479394635316
G000012,2016,0.4471248037623478,0.2807591385982221
G000012,2017,0.42548566504640933,0.2629501095568715
G000012,2018,0.4775035033647607,0.29793195220031865
G000012,2019,0.46807069161283427,0.29560805555155617
G000012,2020,0.45260736586471817,0.29407605914231705
G000012,2021,0.45013929349862664,0.28550919254028306
G000012,2022,0.4495348218042847,0.28869415136853654
G000012,2023,0.4267357811230208,0.25796139967185167
G000012,2024,0.46001510689346575,0.29721452178093355
G000012,2025,0.4600940978932324,0.29197429855684065
G000013,2014,0.37141174879907113,0.20985888857393759
G000013,2015,0.3272983685332485,0.19793298163047301
G000013,2016,0.32866918329334677,0.1906380188840249
G000013,2017,0.27753854446214754,0.160355972619904
G000013,2018,0.315634354386215,0.19044064392892895
G000013,2019,0.3275789415669667,0.18909278698421417
G000013,2020,0.32576324106392435,0.20061675829416942
G000013,2021,0.29243789964005107,0.17867180891808576
G000013,2022,0.3073526376614569,0.18433897578814765
G000013,2023,0.30785562919885673,0.17389353708977867
G000013,2024,0.3061668077078961,0.18445790354089606
G000013,2025,0.3097854340512021,0.18660914690976327
G000014,2014,-0.08100260820953482,-0.013122170860285796
G000014,2015,-0.09141024997259074,-0.02520622341300297
G000014,2016,-0.0761586937548891,-0.020047358294181056
G000014,2017,-0.06008227207844601,-0.008228373673431393
G000014,2018,-0.09569250250463247,-0.025250743898006044
G000014,2019,-0.1160709826094009,-0.02490778005563485
G000014,2020,-0.10283623161422457,-0.028511111440226153
G000014,2021,-0.11146551751512569,-0.02240438418812211
G000014,2022,-0.1196814186469518,-0.019329792722151993
G000014,2023,-0.027523520068027215,-0.002494742687074829
G000014,2024,-0.09971732377739782,-0.023653432115724717
G000014,2025,-0.11603861821693795,-0.01888301031846114
G000015,2014,0.18105142372198418,0.08621175989440348
G000015,2015,0.13029695709724595,0.06713465430544267
G000015,2016,0.15119932101998448,0.07361136376769148
G000015,2017,0.15700529158628326,0.07518612596055538
G000015,2018,0.13949016271900125,0.07328225387488028
G000015,2019,0.15280284653689533,0.07513445330327274
G000015,2020,0.151728045882349,0.07311803082857148
G000015,2021,0.10630383679420577,0.06102773002255219
G000015,2022,0.12758626878326124,0.0714657436333901
G000015,2023,0.172188816850918,0.08218349263085832
G000015,2024,0.14696054968496222,0.07737742349103854
G000015,2025,0.15507042822700234,0.08127419955684939
G000016,2014,0.37808860156028196,0.1546640337534082
G000016,2015,0.3375465727355363,0.15824016492336213
G000016,2016,0.4031063236230042,0.18043621906191062
G000016,2017,0.34687533695173056,0.14180340225067853
G000016,2018,0.38405948755228597,0.1764336783938407
G000016,2019,0.38258669857816574,0.1527404953110296
G000016,2020,0.37109261151868245,0.15186798576345872
G000016,2021,0.36625063296353555,0.15429778933874377
G000016,2022,0.33637604904469803,0.13547950285065138
G000016,2023,0.33609170072828115,0.128276421285405
G000016,2024,0.3365409561430637,0.13481430837596417
G000016,2025,0.30574230638230404,0.11547165732093385
G000017,2014,0.731015964870791,0.3835419281171099
G000017,2015,0.7290465945854925,0.38370402792799646
G000017,2016,0.6817902777793964,0.3587929524344351
G000017,2017,0.6747739442087457,0.3406368086595636
G000017,2018,0.687580537129761,0.3399857881900621
G000017,2019,0.680643401942894,0.34160401373726296
G000017,2020,0.6744894092349331,0.33730259874596763
G000017,2021,0.6773836708668098,0.34546543367702676
G000017,2022,0.6760245131433319,0.3528866570062741
G000017,2023,0.6552187230629549,0.33796012973580225
G000017,2024,0.6597784656220589,0.3552572684123267
G000017,2025,0.6595833433811298,0.3341536965707049
G000018,2014,0.7561761872456215,0.3774137428269488
G000018,2015,0.7504469494745557,0.36540471986764445
G000018,2016,0.7167530897142127,0.3561269937474972
G000018,2017,0.6938372768022428,0.3357241717059527
G000018,2018,0.723095395838085,0.3340831957579375
G000018,2019,0.7227957529678765,0.34327931631061787
G000018,2020,0.7102197539096504,0.3382060736429127
G000018,2021,0.7200920130458507,0.3449339856931296
G000018,2022,0.7127350153685476,0.35434086204174065
G000018,2023,0.6899829408491255,0.3242085985408023
G000018,2024,0.6957546970808437,0.3482073138999556
G000018,2025,0.7061067367597715,0.33903761621007017
G000019,2014,0.7364281283454621,0.38282092494083386
G000019,2015,0.7212635429606193,0.357961813637256
G000019,2016,0.6791487011666955,0.354017526335243
G000019,2017,0.6640082248682138,0.33715644498420333
G000019,2018,0.6932595254604605,0.33537222511852227
G000019,2019,0.7055076033037364,0.3555303338702026
G000019,2020,0.6790301891971042,0.3404488285951446
G000019,2021,0.6933952937178636,0.33627946874559156
G000019,2022,0.6819367076104942,0.3504932957054521
G000019,2023,0.663938743069673,0.3186308101552394
G000019,2024,0.6719607047098392,0.34788376493045536
G000019,2025,0.6743321301965454,0.33783342621771756
G000020,2014,0.7178693604065297,0.38620121792854517
G000020,2015,0.7079054711978288,0.3700863429249057
G000020,2016,0.6715065155736224,0.35750572465803
G000020,2017,0.6538868198494762,0.33873772562064935
G000020,2018,0.6838454764728054,0.3395770605340994
G000020,2019,0.6971536145283176,0.35791514541619096
G000020,2020,0.6692405776305688,0.3497770278492798
G000020,2021,0.6911927471084005,0.34364337243791593
G000020,2022,0.6807926586282244,0.3550477956917462
G000020,2023,0.6603858431546813,0.3179641182124957
G000020,2024,0.6688316765030083,0.3551942837170969
G000020,2025,0.6731408523699711,0.34500048735813393
G000021,2014,0.6836682481806879,0.3886915410942092
G000021,2015,0.6702956729423012,0.37786188210777033
G000021,2016,0.6382985426749441,0.3674375522834343
G000021,2017,0.6128232383176057,0.3345221212921399
G000021,2018,0.6517483895817454,0.3473690794791928
G000021,2019,0.6592310292267805,0.36958424826559766
G000021,2020,0.6335164025227767,0.3568858746794475
G000021,2021,0.6579853570026416,0.3565913349790974
G000021,2022,0.6434023617879349,0.35728109897496235
G000021,2023,0.6384172919790436,0.3267472899488335
G000021,2024,0.6440472796581901,0.372102267231471
G000021,2025,0.6631544935451112,0.3660599357616185
G000022,2014,0.6835579854102818,0.38138816326765906
G000022,2015,0.6695475407381026,0.379176748612627
G000022,2016,0.6326065977024979,0.36304666207634445
G000022,2017,0.6099796685905793,0.3380089601160957
G000022,2018,0.6556867085727579,0.34937812655587086
G000022,2019,0.6527918072646031,0.3655534083715578
G000022,2020,0.6274303701802801,0.35492110258390747
G000022,2021,0.6505676180870822,0.35180745436231836
G000022,2022,0.6479368740771128,0.3626800161185177
G000022,2023,0.6250397591804959,0.3254236821240574
G000022,2024,0.644047162643643,0.3713629999492224
G000022,2025,0.6650441689188124,0.36526113060978893
G000023,2014,0.7408671844227936,0.3689591640520272
G000023,2015,0.7285932028769522,0.3697295324953024
G000023,2016,0.674692240979231,0.34799461069045007
G000023,2017,0.6606150122821789,0.33391428869813744
G000023,2018,0.6882958257930595,0.33587152417565047
G000023,2019,0.6817249799021287,0.3475939409242592
G000023,2020,0.6652040187451107,0.3386489565109399
G000023,2021,0.6975462359154135,0.343593124649196
G000023,2022,0.6994255530872454,0.3577804131715981
G000023,2023,0.6665100169918261,0.31228244847210657
G000023,2024,0.689878248977987,0.3576355901683524
G000023,2025,0.6986504283268485,0.35262984255660007
G000024,2014,0.756241414133233,0.364301171891107
G000024,2015,0.7454100280243634,0.3666399857448326
G000024,2016,0.6841007024604049,0.3435052947379303
G000024,2017,0.6819527013132174,0.33510926739988783
G000024,2018,0.7113030107887804,0.3381341861626841
G000024,2019,0.6956750642492349,0.34539145650497916
G000024,2020,0.6762865927775924,0.3262430222680191
G000024,2021,0.6964566415660224,0.3373712361008962
G000024,2022,0.7181023835067125,0.35281570141167407
G000024,2023,0.6869777583894621,0.304830297727918
G000024,2024,0.7080927960598012,0.35104283806689335
G000024,2025,0.7097285615283808,0.35460893476196603
G000025,2014,0.5912758772587581,0.35381012711665666
G000025,2015,0.578975380199511,0.35021414506458115
G000025,2016,0.5243883167239207,0.3175940668736709
G000025,2017,0.5076718980144624,0.30216681817375685
G000025,2018,0.5619052594808912,0.33477658543985733
G000025,2019,0.5451447121655504,0.330601788999331
G000025,2020,0.5265522911692937,0.3254225555899967
G000025,2021,0.5311159685683652,0.32248510441203754
G000025,2022,0.5479592942848454,0.3336691073895205
G000025,2023,0.5260935932942228,0.3040551920494483
G000025,2024,0.5586417142156149,0.34751727485357076
G000025,2025,0.5599065125436328,0.34409388565624327
G000026,2014,0.39279038518286424,0.23368250525094528
G000026,2015,0.3669535292746727,0.22943267250367405
G000026,2016,0.34219976009595476,0.21143303620719345
G000026,2017,0.32051938075117903,0.19401354179294836
G000026,2018,0.36514480339309435,0.22266041105773562
G000026,2019,0.3503755260517453,0.2184315807131244
G000026,2020,0.3570130043772007,0.22743130740056006
G000026,2021,0.3455808251318595,0.21320742189992112
G000026,2022,0.34240821682643807,0.21431156726124323
G000026,2023,0.3380131708716962,0.2091132967900419
G000026,2024,0.35053610026990417,0.22138969278135195
G000026,2025,0.33805930368422027,0.21474949357876894
G000027,2014,0.2075144549083599,0.11058912053842998
G000027,2015,0.1653966611047439,0.09752406482041016
G000027,2016,0.1807928874285468,0.09824133032615592
G000027,2017,0.18611189296747951,0.10081784323444232
G000027,2018,0.1886933781355287,0.10918255548912675
G000027,2019,0.1707455585622475,0.09859873989440524
G000027,2020,0.16388570556336327,0.09688739417871638
G000027,2021,0.14795410188370633,0.09048113640815925
G000027,2022,0.14988192517844381,0.09008160710814139
G000027,2023,0.1708226307087837,0.09315979220167617
G000027,2024,0.17179458959328492,0.10184170009844101
G000027,2025,0.22777189920136287,0.127189778576348
G000028,2014,0.40997724822669235,0.2527662594506331
G000028,2015,0.379478911530659,0.2342792667089009
G000028,2016,0.38192561553692844,0.23238220597414666
G000028,2017,0.3803077248741907,0.2309371735133117
G000028,2018,0.39018269153375773,0.2371755415899593
G000028,2019,0.3923879657846201,0.24046399044314717
G000028,2020,0.37420889308890865,0.22849735707255575
G000028,2021,0.36805178214573864,0.22640223200432663
G000028,2022,0.368400717101619,0.22709817339762664
G000028,2023,0.3798516912425192,0.22489453267973408
G000028,2024,0.37334627055893527,0.23217077976929917
G000028,2025,0.3886636428800342,0.23789631020751115
G000029,2014,0.42382836708380206,0.19965614771701737
G000029,2015,0.36466258703139626,0.1910213369360109
G000029,2016,0.45670309574203743,0.2217940714120299
G000029,2017,0.4131101637492943,0.19187897967571887
G000029,2018,0.42943475937613473,0.21113759997441475
G000029,2019,0.448412860891122,0.20696656499699986
G000029,2020,0.44291165519525644,0.20514891517325365
G000029,2021,0.4143706439011876,0.1957739016740104
G000029,2022,0.3953917559336276,0.18617494143117966
G000029,2023,0.4052682859662365,0.17924069216406555
G000029,2024,0.4023149906803972,0.18985510595264857
G000029,2025,0.35682254121672896,0.15926139873813788
G000030,2014,0.7699548632173199,0.3947289769771772
G000030,2015,0.7691960710611946,0.37570032454791813
G000030,2016,0.7297035208570952,0.3713484117571448
G000030,2017,0.708049436976753,0.34310727053667933
G000030,2018,0.7228870217646096,0.34164642824644376
G000030,2019,0.7205506471574492,0.3446709823271008
G000030,2020,0.6981254219166994,0.3318438835226615
G000030,2021,0.6930903018681304,0.3343780399698987
G000030,2022,0.7003733930076788,0.35345873392326954
G000030,2023,0.6923451326060114,0.3339197826808894
G000030,2024,0.6830115836383738,0.35740550220879463
G000030,2025,0.682275766817161,0.33713599242599906
G000031,2014,0.6187076683604471,0.364672968086723
G000031,2015,0.5734255888032403,0.3236090226414308
G000031,2016,0.5603632931060603,0.33207234568275695
G000031,2017,0.5381900521574834,0.3097960439411187
G000031,2018,0.5858747186227055,0.32814871547514757
G000031,2019,0.5802161807159208,0.33202066396521746
G000031,2020,0.5700377211173447,0.33819399798858607
G000031,2021,0.5606959542099826,0.3243881812295471
G000031,2022,0.5271466688386981,0.31042572128737606
G000031,2023,0.565085889140698,0.32547091917259696
G000031,2024,0.5416550579572122,0.3328325967799279
G000031,2025,0.54385747273583,0.32321567424585834
G000032,2014,0.5454258057702445,0.33813926221120394
G000032,2015,0.5127758396174765,0.30703708920513
G000032,2016,0.4972604248107293,0.30353675514481604
G000032,2017,0.46035458120292405,0.28480632738121303
G000032,2018,0.5347948216285564,0.32907971959910937
G000032,2019,0.5322946329683681,0.329395459717375
G000032,2020,0.5141798060161844,0.3225264887231738
G000032,2021,0.517991649431977,0.3142481204839393
G000032,2022,0.4727750761432589,0.2950890103096876
G000032,2023,0.49222127779476366,0.30137257349684216
G000032,2024,0.4797358500658308,0.30864104734899434
G000032,2025,0.49773653990426275,0.3237235678480262
G000033,2014,0.6308874118182404,0.36252242603130125
G000033,2015,0.6080854930943876,0.3378316214320601
G000033,2016,0.587919442857266,0.3371016359835226
G000033,2017,0.5683644401263395,0.32127844473226336
G000033,2018,0.5957554371486625,0.3266281092082127
G000033,2019,0.6032372611730142,0.3406731896227404
G000033,2020,0.576471161621536,0.3219966996995945
G000033,2021,0.5772063011277517,0.31319948900983585
G000033,2022,0.5798304620357079,0.3197496102129095
G000033,2023,0.5708135654484537,0.30643606523479844
G000033,2024,0.5702048195648175,0.3249260991429434
G000033,2025,0.563333394023327,0.32123897979475163
G000034,2014,0.7008283457797254,0.37572889174919877
G000034,2015,0.6749532212840214,0.3644091932703082
G000034,2016,0.6569013503935999,0.36154842280334054
G000034,2017,0.632654406426131,0.3404152620600899
G000034,2018,0.6551045086537116,0.3347939724027073
G000034,2019,0.6596988888567304,0.35825624114583654
G000034,2020,0.6431921646302159,0.34579009279144235
G000034,2021,0.6570853880413253,0.3370099759088516
G000034,2022,0.6556346756123521,0.3453489837899586
G000034,2023,0.6314141937157082,0.31648399062841365
G000034,2024,0.6444618146455031,0.3550170656318035
G000034,2025,0.6406953658674351,0.3418337939103459
G000035,2014,0.7117373966908036,0.3721709216064043
G000035,2015,0.6957060408482467,0.36745615810054205
G000035,2016,0.6719046814185047,0.35815639012189254
G000035,2017,0.6555986912608984,0.3452688669789361
G000035,2018,0.6721215252228223,0.33568259727787925
G000035,2019,0.6770424394519137,0.35728991753807215
G000035,2020,0.6614217839974363,0.3507257137647394
G000035,2021,0.6794030461650725,0.34184115040672036
G000035,2022,0.6691613589414496,0.34138018189396013
G000035,2023,0.6501559174238787,0.3131893012075923
G000035,2024,0.6559027419705383,0.34874852410404167
G000035,2025,0.6510624552221961,0.3423104717295619
G000036,2014,0.5980515907783515,0.36710646903837446
G000036,2015,0.5702091878211275,0.3371194596950466
G000036,2016,0.539935397516837,0.3427388908620516
G000036,2017,0.5300201078312203,0.3165747786161007
G000036,2018,0.5787051511330706,0.3411147025660753
G000036,2019,0.5653612418442998,0.34398803319467963
G000036,2020,0.5488084534424165,0.3423262331795226
G000036,2021,0.5463203659202581,0.32212129823893626
G000036,2022,0.563827612063369,0.33996555415207763
G000036,2023,0.5426686829659129,0.31209193106357347
G000036,2024,0.5557449585980854,0.3541438220432605
G000036,2025,0.5702375523645192,0.3589938805988288
G000037,2014,0.5921030043360237,0.3407167004412124
G000037,2015,0.5729116223081732,0.32908236070759167
G000037,2016,0.5418181587370614,0.32315799459507655
G000037,2017,0.5344701075430534,0.3147140360311886
G000037,2018,0.5752881530899219,0.3266640569555657
G000037,2019,0.5635222473221088,0.332273130316682
G000037,2020,0.5470210787620677,0.33055011989020827
G000037,2021,0.5447209827897942,0.31461821221407305
G000037,2022,0.5572852919273602,0.324637625342701
G000037,2023,0.5343158404549988,0.29723585684321446
G000037,2024,0.5580205194717875,0.33803231175608595
G000037,2025,0.5568203041222177,0.32916780287684594
G000038,2014,0.6038330774510823,0.3387153967424396
G000038,2015,0.5850230486271824,0.343062728705011
G000038,2016,0.5639532111786963,0.3303766368526208
G000038,2017,0.5498112197175125,0.32050718535221323
G000038,2018,0.5782051530240467,0.32761301068739385
G000038,2019,0.5827919592859717,0.3416983311435494
G000038,2020,0.5714324437737572,0.3336465018881375
G000038,2021,0.5826012915113954,0.33589870142068406
G000038,2022,0.578641122257787,0.3274423850426591
G000038,2023,0.5731889991185433,0.31869435173340505
G000038,2024,0.5858604359945152,0.33888214452658477
G000038,2025,0.5838527830650446,0.3467625988326306
G000039,2014,0.4676035627028369,0.3122728492296254
G000039,2015,0.4267994966795774,0.29537771176291155
G000039,2016,0.42579741794813153,0.29322519833501215
G000039,2017,0.3924440871540487,0.26482341119473257
G000039,2018,0.4453272948845323,0.3005876352805096
G000039,2019,0.4523948387393869,0.31421050138793244
G000039,2020,0.44817440696571836,0.31673421138656105
G000039,2021,0.42326677789355116,0.28746996593689267
G000039,2022,0.4302984607673562,0.2920110023890217
G000039,2023,0.447927340339867,0.3021027360208211
G000039,2024,0.4451460310523377,0.311705785660816
G000039,2025,0.46986065897315066,0.321454353081604
G000040,2014,0.4815643781013219,0.3137044464855847
G000040,2015,0.43926170137375903,0.2916308830940079
G000040,2016,0.418351069679763,0.2796338901447447
G000040,2017,0.40568018517828813,0.26604186681778164
G000040,2018,0.44650210266153023,0.2910296729978555
G000040,2019,0.4415605503810208,0.2951603500878268
G000040,2020,0.4409181245543565,0.3006972555366875
G000040,2021,0.42212624295168016,0.28230738591007704
G000040,2022,0.4243764341374751,0.28131089233036666
G000040,2023,0.41858393670267285,0.27049435557169627
G000040,2024,0.43650757614373364,0.2966502427998839
G000040,2025,0.44070353027720266,0.29934007732502166
G000041,2014,0.3285531881236154,0.18987411547431565
G000041,2015,0.3067796741167571,0.18367946961583015
G000041,2016,0.3128899480535647,0.18564373519989796
G000041,2017,0.27362098722228095,0.160970091275705
G000041,2018,0.3276340353484292,0.18870739433443573
G000041,2019,0.2977404016809906,0.17879942410618951
G000041,2020,0.3176783016217653,0.19630517333677924
G000041,2021,0.2626162922770308,0.16094014090858388
G000041,2022,0.2739232393984235,0.16446036844098946
G000041,2023,0.26563532921141,0.15461935412919975
G000041,2024,0.2817306731160238,0.1754880168919963
G000041,2025,0.2954930098051383,0.17837250415200434
G000042,2014,0.47005422930774304,0.2905130170066885
G000042,2015,0.41905183934726026,0.2585867033524137
G000042,2016,0.4198237897602686,0.2636801749895256
G000042,2017,0.43156270661883644,0.2676625624252656
G000042,2018,0.47008936942176044,0.2860935584079879
G000042,2019,0.47312214409362385,0.2966681327394749
G000042,2020,0.4472366163059534,0.28259847336394583
G000042,2021,0.4355812153583737,0.2728116665787438
G000042,2022,0.42230137922593497,0.26063062905785167
G000042,2023,0.4490338646622711,0.27545381189849927
G000042,2024,0.42665862769958085,0.27190680415585516
G000042,2025,0.4590163121734862,0.2883154207311029
G000043,2014,0.47020467762290724,0.2102389369755907
G000043,2015,0.39458185750870806,0.18136375560553103
G000043,2016,0.45968410001184457,0.2124536909655352
G000043,2017,0.444940357755452,0.1954156920000704
G000043,2018,0.4785275713268377,0.20461997878948726
G000043,2019,0.4723918446395138,0.21497834092470597
G000043,2020,0.43935367868230146,0.20081304830381702
G000043,2021,0.3762595073815689,0.16756052943819033
G000043,2022,0.38236418086549984,0.17680271993203273
G000043,2023,0.4274827928083755,0.19427107485189601
G000043,2024,0.3802992833840225,0.18321399592501625
G000043,2025,0.3340396207194321,0.15689488088283976
G000044,2014,0.7755079072280867,0.3942860876307166
G000044,2015,0.7660786284135326,0.37837408803054157
G000044,2016,0.7207602898630907,0.3674709693032053
G000044,2017,0.6861492424646101,0.3367900194934372
G000044,2018,0.6915887585606643,0.31931317759498795
G000044,2019,0.6751797741720763,0.33013525681379585
G000044,2020,0.6415671423961229,0.3133491648146512
G000044,2021,0.6461088354921845,0.31345819738216735
G000044,2022,0.6497505329370937,0.3272675317856739
G000044,2023,0.6466586663056545,0.3151332965549833
G000044,2024,0.6438377886842416,0.3412472195766924
G000044,2025,0.6434265316079754,0.32642128223945654
G000045,2014,0.5524120774378493,0.3218961703001542
G000045,2015,0.5427712982803475,0.31086729323491413
G000045,2016,0.501590151498991,0.29615956925517006
G000045,2017,0.5130905343709076,0.295379501668148
G000045,2018,0.5242383847498496,0.2951641902920211
G000045,2019,0.551940831805157,0.31794116213514095
G000045,2020,0.5218471085474183,0.31116525371343967
G000045,2021,0.5297586921084093,0.3052288743410157
G000045,2022,0.5014300008161245,0.2992650527949791
G000045,2023,0.5402642808480002,0.30798212720020346
G000045,2024,0.5009444419001972,0.30953976982564363
G000045,2025,0.5066679550565725,0.3098602257859681
G000046,2014,0.4376228822228751,0.30168411974610365
G000046,2015,0.4080789231158389,0.2841758885293492
G000046,2016,0.39820257715640567,0.2773738814918098
G000046,2017,0.398305935073694,0.277455567248432
G000046,2018,0.42361719141542176,0.2925967145881962
G000046,2019,0.444233324229014,0.3064791266356224
G000046,2020,0.423222726349099,0.2985500620272444
G000046,2021,0.4213194774749783,0.28942229357728166
G000046,2022,0.3637371734215779,0.2575231256476526
G000046,2023,0.4219744189075412,0.28886659454085917
G000046,2024,0.4102153182608524,0.29878505350500306
G000046,2025,0.41099842215359617,0.30296981496800723
G000047,2014,0.47118298428929645,0.32252848285039076
G000047,2015,0.4106526079786113,0.2880070433338066
G000047,2016,0.41895906588535337,0.2924927075612449
G000047,2017,0.4189009902922338,0.2961974289873764
G000047,2018,0.43839559592817395,0.29978241634100067
G000047,2019,0.45552178976012037,0.3186977197204971
G000047,2020,0.4414464332990854,0.3118112217410692
G000047,2021,0.4423283839786875,0.3047268102979773
