grid_id,year,annual_lst_day_c,annual_lst_night_c,summer_lst_day_c,summer_lst_night_c
G000007,2022,20.043331889927604,9.085974275891475,30.747088353413673,20.867041499330686
G000007,2023,20.496642442787053,10.224036538310132,30.698105756358796,20.776309236947828
G000007,2024,19.91772183684235,11.115778826176902,31.309317269076338,21.85476572958503
G000007,2025,18.92040859088531,10.252921106417212,30.658145917001374,23.3369745649264
G000008,2014,19.30443667812441,10.621098310291888,28.85567821067823,18.58223665223668
G000008,2015,19.786842931479324,8.840108881018002,29.791601731601755,19.185346320346337
G000008,2016,20.277290043290066,9.907522281639958,30.976493506493533,19.7824588744589
G000008,2017,20.052259871441724,8.359399736789799,30.796183261183288,19.982965367965406
G000008,2018,19.99203463203466,10.528616766745827,30.917770562770592,20.197936507936532
G000008,2019,20.24107095802751,10.724366237895676,30.34321067821071,20.11664687693262
G000008,2020,20.640013175230592,9.646190912728756,30.789920634920662,19.24646176046178
G000008,2021,19.598865800865823,9.474403546542613,30.408131313131346,20.016741702741736
G000008,2022,20.036137347501015,8.399970335952771,30.422467532467568,20.51435786435789
G000008,2023,20.18203270803274,10.182523940705789,30.555692640692662,19.931952380952417
G000008,2024,19.612822510822536,10.892036876703576,31.211457431457465,21.765425685425715
G000008,2025,18.64156220591006,9.868223504890205,30.252496392496422,23.31455988455991
G000009,2014,18.961251177280328,10.646180570509815,28.34609553478715,18.305804776739397
G000009,2015,19.254462443752193,9.32307498662642,28.984942886812075,19.13133333333336
G000009,2016,19.759764939110763,9.820857571207997,30.256936656282477,19.90850051921083
G000009,2017,19.738785207724597,8.698133185944494,30.267949117341672,19.718878504672933
G000009,2018,19.64689963429503,11.089166649917962,30.28735202492215,20.423543984572053
G000009,2019,19.87989976974133,10.814883412232186,29.90290758047771,19.88535528853289
G000009,2020,20.22148403991154,9.896744335419465,30.444833852544168,19.22969262720669
G000009,2021,19.208169608861226,9.539243173905104,30.143883696780925,19.87492004153689
G000009,2022,19.78125888311503,8.677533916189352,29.91860332294915,20.43007788161996
G000009,2023,19.910938733125686,10.575934721042229,30.108509865005217,20.026710280373862
G000009,2024,19.356723433714123,11.111993421624774,30.671786085150607,21.613925233644885
G000009,2025,18.489879452797,9.075348238930816,29.63566458982349,22.138660436137087
G000010,2014,19.07378765577473,10.855193209117925,28.417074542897353,18.741279887482452
G000010,2015,19.10936802625414,9.758307931637072,28.974240506329153,19.3423713080169
G000010,2016,19.617095938285843,9.80779889949913,30.212911392405097,19.618652601969096
G000010,2017,19.479516763157058,8.586860056258821,30.09413502109707,20.550021097046443
G000010,2018,19.529119427627986,10.792230661040817,30.104437412095674,20.316005625879058
G000010,2019,19.71001834525778,10.533047294159912,29.85426863572436,19.72931685754473
G000010,2020,20.037144866385407,9.85970401458119,30.390267229254597,19.088014064697642
G000010,2021,19.20563107871972,9.294013402829515,29.978473980309456,19.34365963431789
G000010,2022,19.430750216322807,9.616448250186181,29.82334036568217,20.379367088607626
G000010,2023,19.960983591186157,10.240390028614417,30.063790436005654,19.734725738396662
G000010,2024,19.245656821378365,10.592766408236537,30.57958509142056,20.52817862165966
G000010,2025,18.379457897633486,9.625508647470701,29.54258087201127,21.548523206751096
G000011,2014,19.99011761519575,10.415111545609712,29.91747929606628,18.641966873706025
G000011,2015,19.554103300081593,8.531435226264447,30.3423550724638,19.019170807453435
G000011,2016,20.485571348323656,9.600580301685923,31.45674948240169,19.377221532091124
G000011,2017,20.123901448717145,7.80019927536235,31.46459109730852,19.680062111801277
G000011,2018,19.99303288624842,9.421444801833802,31.129482401656343,19.913845016267402
G000011,2019,20.52468133945452,9.785852670635306,31.294958592132534,19.641749482401682
G000011,2020,20.527845410628043,9.38645766132543,31.346847826086986,19.334018633540396
G000011,2021,19.9219109555763,8.964635781907466,31.39996894409941,19.668692546583888
G000011,2022,20.30883533650617,9.353896132366016,31.32354037267083,20.054391304347845
G000011,2023,20.507612899178145,10.114544268044575,31.249958592132536,19.72698447204972
G000011,2024,19.73601264194745,9.837070574653453,31.557396480331292,20.848348861283668
G000011,2025,18.95641481765259,9.341549616888775,30.875512422360273,21.63909937888201
G000012,2014,20.39876309151918,10.333752809217168,31.00747263681595,18.849084577114454
G000012,2015,20.247280446253612,8.365862135211417,32.160542288557245,18.893582089552265
G000012,2016,21.271905511203695,9.413048033961493,33.072343283582114,19.41276616915426
G000012,2017,20.930364185141055,8.136091015510715,33.28823880597018,19.38910447761197
G000012,2018,20.685341062801964,8.857649824407405,33.12951741293535,19.677592039801024
G000012,2019,21.390430889033123,9.672247744456728,33.12001492537316,19.66325373134331
G000012,2020,21.29525188550006,9.324203442557357,32.970547263681624,19.503699502487592
G000012,2021,20.35325229244899,8.58425408728251,32.769303482587105,19.507193034825907
G000012,2022,21.12492085029401,8.947673516820258,32.94151243781097,20.175504477611977
G000012,2023,20.965725131916205,10.16634887066088,32.42811442786071,19.528573134328383
G000012,2024,20.355837182991536,10.108164018616622,32.87562686567167,21.408024875621916
G000012,2025,19.401471892307953,9.599677009822708,32.054706467661724,21.100149253731367
G000013,2014,19.454664313399803,10.78530844155847,29.663735119047658,19.897095238095268
G000013,2015,19.35460714285717,8.146015850469007,30.698422619047633,18.92940476190478
G000013,2016,20.137968253968282,10.503943452380982,31.46229166666669,20.627636904761935
G000013,2017,20.050485248447227,8.874622684301018,32.0059523809524,19.54375000000002
G000013,2018,19.52442158385096,9.796148240546247,31.524657738095264,20.042252976190504
G000013,2019,20.332170031055934,10.124532550782577,31.147991071428606,20.27887500000003
G000013,2020,20.187585921325084,10.60434736788675,31.06546130952385,20.204785714285748
G000013,2021,19.268757936507964,9.38577818224067,31.164821428571464,20.053348214285734
G000013,2022,20.011785714285743,10.026739594704521,31.28388392857147,20.685303571428598
G000013,2023,19.856666666666698,11.225335846948783,30.403005952380983,20.164321428571455
G000013,2024,19.38230745341617,10.36467261904765,30.99863095238098,21.826577380952397
G000013,2025,18.678194616977255,9.65356303418806,30.588214285714315,21.449196428571447
G000014,2014,18.328431822487385,12.250376801705789,27.241601990049777,22.23776716417914
G000014,2015,17.946236152570513,12.092529994259504,27.857880597014958,21.081383084577148
G000014,2016,18.43256777899125,12.570418209254061,28.095512437810974,20.80055323383088
G000014,2017,18.48550233024603,10.915393141245671,28.709114427860726,20.382736318407986
G000014,2018,18.093684946245645,12.928824953573178,28.024114427860727,22.736220895522422
G000014,2019,19.2199030080798,11.27432769485907,28.243661691542318,22.876435820895544
G000014,2020,18.52490433546556,11.483705151661088,27.798786069651772,21.521916417910482
G000014,2021,18.257695353241214,10.904442025168308,28.682661691542318,21.16953731343287
G000014,2022,18.412115597180424,12.050614183982079,27.975228855721426,22.065692537313463
G000014,2023,18.498223548922088,12.00243055261331,27.82437810945277,21.339188059701527
G000014,2024,18.056847155526746,12.514920551090732,28.06388059701495,22.977522388059747
G000014,2025,17.603077474416562,10.781285878300835,27.543009950248784,22.903154228855758
G000015,2014,18.556130476545363,12.620600144315627,27.95479662698416,21.218158730158766
G000015,2015,18.11349338624342,10.521447515527983,28.202708333333373,18.642782738095274
G000015,2016,18.642062330623336,11.271373677248704,28.572281746031777,20.174746031746068
G000015,2017,18.836029341029374,9.370425089907785,29.34346230158734,20.48862301587305
G000015,2018,18.242301517280193,11.447415703767632,28.66776289682542,20.968673469387785
G000015,2019,19.377653021310326,9.065390507037275,29.052728174603203,22.667797619047644
G000015,2020,18.891972004502314,11.115804575800574,28.33405753968257,21.027250000000024
G000015,2021,18.452504960829042,10.096962814723616,29.34314484126987,20.68360515873018
G000015,2022,18.79718165980364,9.939948423365795,29.248005952380986,20.860878968254006
G000015,2023,18.963099176286708,11.288107671957702,28.261979166666695,20.5367410714286
G000015,2024,18.320069745069773,11.405369906491059,28.85833829365082,22.274027777777818
G000015,2025,17.719806924500546,10.547312271062301,28.466617063492095,21.726686507936538
G000016,2014,19.513141621413528,10.093483348146318,28.17390219560881,20.099878243513
G000016,2015,18.334926147704625,11.591993946888856,28.19284930139724,17.181077844311407
G000016,2016,19.02971390552232,10.928912856826052,28.778258483033962,19.09674850299404
G000016,2017,19.29950499001998,7.988899954510501,29.72518463073855,18.507320359281454
G000016,2018,18.62365852221778,10.755673404149587,28.845768463073878,19.047020530367874
G000016,2019,20.019191182851714,8.703311400913613,29.471891217564888,21.37964071856291
G000016,2020,19.388339928838004,10.635591347244045,28.768742514970082,20.627817365269507
G000016,2021,19.623477251871304,9.533401525285292,29.628418163672677,19.730499001996037
G000016,2022,19.273379150789363,9.525326703912306,29.942225548902215,20.23466666666669
G000016,2023,19.356279924998518,9.795059281437158,28.467100798403226,19.110943113772464
G000016,2024,18.497594550030396,11.002027001896858,29.174630738522985,22.735489021956106
G000016,2025,18.343921206213402,9.2914778136036,29.12919660678645,21.67109780439127
G000017,2014,19.537647476901242,10.380335615624658,28.719935323383115,18.80102089552242
G000017,2015,19.672468988391408,9.63543166520342,30.290129353233862,19.194904477611974
G000017,2016,19.84959800995028,10.193798246183576,30.722671641791084,19.818235394456323
G000017,2017,20.195339966832535,8.860919109292276,31.639283582089586,19.739645771144303
G000017,2018,19.388167510274744,10.642987934278223,30.053920398009982,20.353948827292143
G000017,2019,20.375352282067947,10.810534207836534,31.053313432835843,19.877314854299957
G000017,2020,20.8055058043118,10.236381396050081,31.299477611940336,19.23784079601993
G000017,2021,19.752200055622538,9.749745842217513,31.050845771144317,19.91226638237388
G000017,2022,20.193553595658106,9.01505246517737,31.251850746268683,20.719056716417953
G000017,2023,20.48978640132673,10.619905756929663,31.018273631840824,20.210654726368187
G000017,2024,20.05468457711446,9.413215838908936,32.05303980099505,20.891731343283617
G000017,2025,19.019705386112953,9.614359257426425,31.17147761194033,23.012716417910465
G000018,2014,19.872229096624057,10.34726621567857,29.618433133732562,18.801907185628767
G000018,2015,20.07075049900203,9.39955367079144,31.00214570858287,19.48632634730542
G000018,2016,20.431442448436485,9.622277768084151,31.673817365269493,19.174900769888826
G000018,2017,20.657763140385924,8.047038287023804,32.387689620758515,19.8740072727273
G000018,2018,19.895520871300903,9.884650534499873,31.060369261477085,19.655511833475945
G000018,2019,20.82795235615728,10.98116140565565,31.916237524950123,19.74779248645568
G000018,2020,21.086753160346,9.846412082907046,32.08850798403197,18.604845309381272
G000018,2021,20.273234357935767,9.350554070430599,31.94534431137728,19.284357285429177
G000018,2022,20.398916712030513,8.500196007645975,31.799620758483066,20.42388323353297
G000018,2023,20.808214238190306,10.24751166063782,31.724780439121783,19.699991017964102
G000018,2024,20.441404191616797,9.54757488788058,32.843223552894244,20.729635728542956
G000018,2025,19.365691226243204,8.958155586922585,31.783587824351333,22.34392727272729
G000019,2014,19.67207434587861,10.303494708276823,29.54314427860699,17.97849552238808
G000019,2015,19.93463814262026,8.976744945461865,30.521507462686586,19.500565174129388
G000019,2016,20.410233499170836,9.85235103377536,31.58908955223883,19.957176119403012
G000019,2017,20.476683913764525,8.87408766344358,31.963184079602016,19.89921508664632
G000019,2018,19.91672809863728,10.201914394704989,31.28960199004978,20.394807960199042
G000019,2019,20.708447761194066,11.079178538103937,31.46138805970152,20.160403980099524
G000019,2020,20.92144979450575,9.950127343859625,31.735995024875645,18.95367761194032
G000019,2021,19.90695564601238,9.782315780210451,31.158830845771167,19.689450746268683
G000019,2022,20.257995929443716,9.225571053341088,31.20687562189057,21.082794029850767
G000019,2023,20.908019900497536,10.355860780132977,31.27982587064679,19.892344278606995
G000019,2024,20.3274938640133,10.451197712254073,32.368398009950276,20.55097512437814
G000019,2025,19.213535366645065,9.268000682428786,31.531562189054746,23.300214067278322
G000020,2014,19.944280127601225,10.145407070637626,29.72261194029854,18.351743283582117
G000020,2015,20.082818845168124,9.368522751188923,30.601771144278636,19.465771144278634
G000020,2016,20.544426533996717,9.953765943012243,31.95240298507466,19.82060597014928
G000020,2017,20.51408228554202,8.800835281341046,32.18676119402988,20.465507462686595
G000020,2018,20.208948734587956,10.633583088897968,31.793238805970184,20.43621691542291
G000020,2019,20.783900064892958,10.958588534347895,31.567651741293556,19.850297370291436
G000020,2020,21.005582089552266,10.008229942351763,31.840492537313466,19.031225870646796
G000020,2021,19.951804311774485,9.759116761449208,31.22053233830849,19.873484577114453
G000020,2022,20.36938263229311,8.8241874616491,31.325288557213955,20.598019900497537
G000020,2023,20.83516882255393,10.14632145561018,31.4781641791045,19.981477611940324
G000020,2024,20.258598341625238,10.83296994604749,32.42139800995028,21.344313432835847
G000020,2025,19.146809863724886,8.96575478710595,31.46320398009952,23.649231678487027
G000021,2014,19.779898831297814,10.152429484190712,29.75438622754493,18.771385229540943
G000021,2015,20.230460835903976,9.342108924443634,30.907045908183655,18.912155688622775
G000021,2016,20.759922821024645,9.310167218084866,32.273707584830376,19.519567864271483
G000021,2017,20.662108570737335,8.575955341292625,32.29868762475053,19.679930139720586
G000021,2018,20.476334287945875,10.39065732576279,32.05431137724554,19.961425149700627
G000021,2019,20.859058838844085,10.593004889220136,31.840628742514998,19.71789050470491
G000021,2020,21.1836175475137,9.810474568510065,32.10475049900203,18.767466067864294
G000021,2021,20.029823020625443,9.322586127374505,31.37587325349304,19.41080039920162
G000021,2022,20.549559063690825,8.202095069099366,31.632939121756518,20.41051397205591
G000021,2023,20.903761809713938,9.813197470399286,31.888048902195628,19.21629041916171
G000021,2024,20.187878908848994,10.253559355539094,32.55545409181639,20.704930139720584
G000021,2025,19.113448320749832,8.188155410002308,31.594391217564898,22.359578820698
G000022,2014,19.25451813737409,10.4337030328562,28.96796130952384,18.62534325396829
G000022,2015,19.52853439153442,9.257614667078984,29.70118055555558,19.043869047619076
G000022,2016,20.068678571428602,9.559133520074726,31.1348412698413,19.937376984127013
G000022,2017,20.052646825396856,8.58195270385902,31.09944444444448,19.822986111111145
G000022,2018,19.925613354037292,11.03245082922768,30.967926587301616,20.373960884353767
G000022,2019,20.25470626293999,10.648185596102293,30.68237599206353,19.679467403628152
G000022,2020,20.649782608695684,9.81136288040472,31.22307539682543,18.88348511904766
G000022,2021,19.551373015873047,9.374372970584142,30.70497519841273,19.569774801587325
G000022,2022,20.039012445887472,8.374764703837622,30.68588789682542,20.295386904761926
G000022,2023,20.303851851851885,10.400373852267919,31.028978174603203,19.46353869047622
G000022,2024,19.69521428571432,10.91001814773435,31.47756448412702,21.21191964285717
G000022,2025,18.654219720496926,8.876466091778614,30.495892857142884,21.594528875379957
G000023,2014,19.35948559527945,11.082486065751045,29.04313930348262,18.907293532338336
G000023,2015,19.44137645107797,9.135268793026933,29.877805970149282,18.420394029850776
G000023,2016,20.105514427860722,9.809400505450865,31.151407960199037,20.006272636815957
G000023,2017,20.0479834162521,8.805624573978827,31.13520398009954,19.624383084577143
G000023,2018,19.825001946787836,10.322563601551721,30.86263681592043,20.10555223880599
G000023,2019,20.29963011031801,10.281213475619477,30.76914925373137,19.470491542288585
G000023,2020,20.616785117888845,9.920223204758095,31.2660746268657,18.71149552238809
G000023,2021,19.518016010854844,9.158651674619259,30.82117412935326,19.326178109452766
G000023,2022,20.002141112618748,9.498028801227157,30.715119402985103,20.319477611940325
G000023,2023,20.345771807628555,10.233734876193777,31.136815920398035,18.90111940298511
G000023,2024,19.778790713101188,10.626139693816596,31.574159203980127,20.53150248756222
G000023,2025,18.614412719013657,9.220167470340634,30.618358208955254,21.63382089552243
G000024,2014,19.70565891472872,11.371928039651205,29.9114781746032,19.240662698412724
G000024,2015,19.67783068783072,8.750289175494276,30.996919642857172,18.17803273809527
G000024,2016,20.6415912698413,9.769768422433101,32.21875496031748,19.508611111111136
G000024,2017,20.4050642972165,8.392577227903935,32.24831349206353,19.69521825396828
G000024,2018,20.25920548654247,9.554195236459181,32.04826388888892,20.01356150793654
G000024,2019,20.78546583850935,9.651401602151632,32.04614087301591,19.408301587301615
G000024,2020,21.00691678168855,9.646351953555063,32.241468253968286,19.20932142857145
G000024,2021,20.009245009620038,8.545594459033643,31.769255952380973,19.29147619047622
G000024,2022,20.518179112554144,9.31844944556773,31.77263888888892,20.155684523809555
G000024,2023,20.685820105820138,10.120755390043975,32.05169642857146,18.419841269841303
G000024,2024,20.193669312169344,10.446278992296413,32.53559523809527,20.557708333333366
G000024,2025,18.85342520703937,9.628260310677007,31.56215277777781,20.983660714285758
G000025,2014,20.367292291186807,10.137539421900554,31.388825870646794,18.751647761194057
G000025,2015,20.486666003316785,8.694366702390885,32.82311442786073,18.87374626865675
G000025,2016,21.641253067993393,9.053903645863375,33.829079601990074,19.296149253731375
G000025,2017,21.28539390006493,7.9396758208955545,34.08612437810949,19.44769154228859
G000025,2018,21.00909539260224,8.618786927431838,33.82074626865675,19.46326865671645
G000025,2019,21.658609993510737,9.532314942768705,33.73498009950252,19.475934328358235
G000025,2020,21.59320426851254,9.330255971289438,33.54045771144282,19.418676616915455
G000025,2021,20.631305955073152,8.273828282685272,33.34786069651746,19.17745771144282
G000025,2022,21.43089416553599,8.604497536145475,33.51982587064679,20.175576119403026
G000025,2023,21.257267661691575,9.848007766439673,33.18526368159206,18.55533930348261
G000025,2024,20.67940364842459,10.324801627461346,33.47117412935327,21.445004975124412
G000025,2025,19.566149253731375,9.590582775985785,32.63493034825875,20.900119402985098
G000026,2014,20.07288015524915,10.920644515650569,30.714810945273662,19.74954626865675
G000026,2015,19.80996417910451,8.85517983064102,31.789318407960224,18.994119402985113
G000026,2016,20.83775588723054,9.898514526893663,32.721228855721414,19.869188059701532
G000026,2017,20.57270343932514,8.079559171228526,33.080691542288584,19.01706467661695
G000026,2018,20.088930564568493,9.408053815895919,32.610293532338346,19.600362189054756
G000026,2019,20.85121219987025,9.979279043653237,32.4947114427861,20.06198208955227
G000026,2020,20.799990395846873,10.534468587896205,32.22720398009953,19.76957313432839
G000026,2021,19.945576782752934,8.590558528663166,32.315636815920435,19.729144278606984
G000026,2022,20.634071913161502,9.29869370415478,32.39267661691545,20.911173134328397
G000026,2023,20.433696185738008,10.26059201051204,31.70805970149257,18.743476616915444
G000026,2024,20.033921840075017,10.271923570553065,32.1749154228856,21.54766169154232
G000026,2025,19.02884776119405,9.774812202722678,31.66088059701495,21.24352238805974
G000027,2014,18.37883087582327,11.63195199534564,28.164920398009983,20.509079601990088
G000027,2015,18.164063018242153,10.238037886409867,28.81966169154232,20.127323383084608
G000027,2016,18.77854527363187,11.287585067862707,29.57537810945276,20.56921791044779
G000027,2017,18.802806198257752,8.801251069851808,29.9538258706468,19.83502487562192
G000027,2018,18.295471181641236,11.658809392597481,29.25653731343286,21.249774129353266
G000027,2019,19.206044338469457,10.696408152341771,29.45477114427864,21.455373134328386
G000027,2020,18.90686221068573,11.818333393884593,28.99358208955227,20.65610746268659
G000027,2021,18.427107040554834,10.109408155584713,29.787592039801023,20.884581094527398
G000027,2022,18.690614654002747,10.064265577408833,29.334079601990087,21.251704477611977
G000027,2023,18.85206301824215,11.273500086945218,28.879736318407993,19.62171144278609
G000027,2024,18.423049784018012,12.086498025026415,29.219860696517443,22.715134328358243
G000027,2025,17.502729223448,10.217321325368722,28.80440796019903,22.023611940298537
G000028,2014,18.64903633298326,12.725143015358016,28.524353233830873,20.983858706467682
G000028,2015,18.36612868988394,9.636620356411948,28.937164179104506,18.07426865671645
G000028,2016,19.026169817578804,11.010130057891276,29.387746268656734,19.959188059701525
G000028,2017,19.23255132768309,8.55260721778765,30.10374129353237,20.245955223880628
G000028,2018,18.446068196566596,10.931044835608938,29.423900497512467,20.471368017057596
G000028,2019,19.508259903717033,8.702337581656959,29.816567164179133,22.03857711442788
G000028,2020,19.24319273199224,11.247667731273728,29.109597014925402,20.754095522388077
G000028,2021,18.57106841943119,10.184747263681619,30.081577114427883,20.677170149253747
G000028,2022,19.209800542740872,9.0349591764498,30.083353233830874,20.482421890547297
G000028,2023,19.407815377657197,11.472821406013436,28.940557213930383,20.043218905472656
G000028,2024,18.635108759234157,11.284733950799392,29.576398009950275,21.998159203980123
G000028,2025,17.932615554637906,10.236177200212271,29.20025373134331,21.332328358208976
G000029,2014,19.5887575740351,11.301867077655233,28.773860696517435,20.838009950248768
G000029,2015,18.573738640132703,11.05335123792803,29.218577114427887,16.60365174129355
G000029,2016,19.37092736318411,11.541483690931154,29.612094527363208,19.153152238805994
G000029,2017,19.72159004975127,7.657624009021506,30.653641791044805,18.623645161290337
G000029,2018,18.96254769630113,11.389296564894119,29.634955223880628,19.521582942430726
G000029,2019,20.192497079818327,9.203991971256112,30.427517412935348,21.183825870646785
G000029,2020,19.915444055086915,10.846231714462604,29.734925373134356,20.782665671641816
G000029,2021,20.069157284571393,10.336397029346049,30.60557711442788,19.32336517412937
G000029,2022,19.865994572591617,10.888815051815252,31.121557213930373,20.71338223169868
G000029,2023,19.912792522237325,10.768173434689935,29.329910447761222,19.656915422885593
G000029,2024,18.869782277020718,10.03534129862201,30.03061194029854,22.38950248756221
G000029,2025,18.737104035846166,10.049592223318882,30.199766169154245,22.097940298507503
G000030,2014,19.68194958919373,10.00992911977593,29.072964071856315,18.47513772455093
G000030,2015,19.551957418496375,9.50573343509063,30.12187624750502,18.721700598802418
G000030,2016,20.070117764471092,10.087445444521544,31.016571856287456,19.970520102651868
G000030,2017,20.316184179210317,8.400596804167002,31.631162674650728,18.788038922155714
G000030,2018,19.696270378497694,10.535148559090997,30.661382235528976,20.53185923391315
G000030,2019,20.66598672220779,10.701295264749739,31.524451097804423,19.760424508126636
G000030,2020,20.925926813040615,9.73142612502271,31.467410179640744,18.516818363273472
